Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
AC159540.1	AC159540.1:t:97291540-97291878	t|1e1.1o1|1e2.1o1|1e3.1o1	0.00075159816;0.8717183;0.12756982	2.619893077073561e-05;0.02076279276842978;0.020734900361025387	False	False	True	3	4	97284785-97291540;97285007-97291540;97285523-97291540	
UVRAG	UVRAG:t:75983387-75983513	t|1e1.1o1|1e2.1o1	0.9291295;0.07087053	0.046322733389963504;0.046323534757749536	False	False	True	2	3	75961549-75983387;75980038-75983387	
FAM92A1	FAM92A1:s:93701224-93701458	s|1e1.1o1|1e2.1o1	0.2438879;0.7561121	0.0934720823788039;0.09347216771894316	False	False	True	2	3	93701458-93702520;93701458-93703620	
ST7	ST7:s:117131885-117131960	s|1e1.1o1|1e2.1o1	0.5972744;0.40272558	0.1360575123981667;0.13605750459427374	False	False	True	2	3	117131960-117134124;117131960-117136081	
ADAR	ADAR:s:154601041-154602248	s|1e1.1o1|2e1.1o1	0.016002724;0.9839973	0.01651896018206521;0.016521793727517355	True	False	False	2	2	154598585-154601231;154598585-154601041	
FAM92A1	FAM92A1:t:93703620-93703688	t|1e1.1o1|1e2.1o1	0.5397692;0.4602309	0.08722576226134794;0.08722576926583785	False	False	True	2	3	93701458-93703620;93702543-93703620	
TRIP11	TRIP11:s:92039547-92040140	s|1e1.1o2|1e1.2o2	0.95176256;0.04823748	0.047082574296591684;0.047082123321205635	False	True	False	2	2	92033253-92039547;92033250-92039547	
METAP2	METAP2:s:95474046-95474330	s|1e1.1o2|1e1.2o2	0.9137931;0.0862069	0.061441852167376125;0.06144143488991448	False	True	False	2	2	95474330-95476071;95474330-95476074	
ST7	ST7:t:117136081-117136235	t|1e1.1o1|1e2.1o1	0.35276443;0.6472356	0.10972865652122854;0.10972867176102295	False	False	True	2	3	117131960-117136081;117134192-117136081	
KHDRBS2	KHDRBS2:s:62177185-62177312	s|1e1.1o1|1e2.1o1	0.05194585;0.94805413	0.02250580150716093;0.02250699448423101	False	False	True	2	3	62152312-62177185;62047994-62177185	
KHDRBS2	KHDRBS2:s:61978066-61978212	s|1e1.1o1|1e2.1o1	0.96472454;0.03527549	0.019825309886085288;0.01982555296638536	False	False	True	2	3	61901371-61978066;61894833-61978066	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.322479;0.677521	0.17155448897488232;0.1715544778679117	False	False	True	2	3	130632278-130635999;130634738-130635999	
TCP1	TCP1:s:159787743-159787871	s|1e1.1o1|1e2.1o1	0.8161453;0.18385473	0.07277657244007296;0.07277643409523617	False	False	True	2	3	159785997-159787743;159784067-159787743	
FAM92A1	FAM92A1:s:93709771-93709875	s|1e1.1o1|1e2.1o1	0.96770835;0.032291666	0.04593367736783108;0.04593415993887837	False	False	True	2	3	93709875-93718675;93709875-93726394	
UBA6	UBA6:s:67644698-67644778	s|1e1.1o1|1e2.1o1	0.99090606;0.009093916	0.010486646700828377;0.010489633900337457	False	False	True	2	3	67641228-67644698;67639124-67644698	
ADAR	ADAR:s:154590184-154590409	s|1e1.1o1|2e1.1o1	0.11126374;0.88873625	0.11701680418010199;0.11701687406136148	True	False	False	2	2	154589928-154590262;154589928-154590184	
KHDRBS2	KHDRBS2:t:61894635-61894833	t|1e1.1o1|1e2.1o1	0.021000015;0.979	0.013932846281861276;0.013930205804864274	False	False	True	2	3	61894833-61978066;61894833-61901244	
SHANK1	SHANK1:s:50687582-50687662	s|1e1.1o1|1e2.1o1	0.2994128;0.7005872	0.0787899926577466;0.07878999580756274	False	False	True	2	3	50687040-50687582;50686812-50687582	
FAM92A1	FAM92A1:s:93718675-93718788	s|1e1.1o1|1e2.1o1	0.23560855;0.7643914	0.12242916193260901;0.1224292612402354	False	False	True	2	3	93718788-93724510;93718788-93726394	
PHYHIP	PHYHIP:s:22231796-22232338	s|1e1.1o1|1e2.1o1	0.018874645;0.98112535	0.025970317636308488;0.025970465143301393	False	False	True	2	3	22228909-22231796;22228386-22231796	
NAA35	NAA35:t:85942155-85942283	t|1e1.1o1|1e2.1o1	0.3611111;0.6388889	0.19224322770695274;0.19224323848438402	False	False	True	2	3	85941273-85942155;85941874-85942155	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.016954023;0.983046	0.022096981322735444;0.022097009731113313	False	False	True	2	3	67639124-67644698;67639124-67641151	
UVRAG	UVRAG:t:76016815-76016980	t|1e1.1o1|1e2.1o1	0.8106618;0.18933824	0.08012285760008576;0.0801228250611855	False	False	True	2	3	76008867-76016815;76013102-76016815	
KHDRBS2	KHDRBS2:s:61732682-61732764	s|1e1.1o1|1e2.1o1	0.9443473;0.05565268	0.02489957400147407;0.024900764913442557	False	False	True	2	3	61697253-61732682;61681060-61732682	
TCP1	TCP1:t:159783941-159784067	t|1e1.1o1|1e2.1o1	0.07013889;0.9298611	0.033518767167942054;0.03351911586349753	False	False	True	2	3	159784067-159787743;159784067-159784666	
PHYHIP	PHYHIP:t:22228193-22228386	t|1e1.1o1|1e2.1o1	0.8460249;0.1539751	0.08746306213071411;0.08746316913284467	False	False	True	2	3	22228386-22231796;22228386-22228788	
KIAA0319L	KIAA0319L:s:35506612-35507135	s|1e1.1o1|1e2.1o1	0.9568452;0.04315476	0.03315393524301827;0.03315467127897246	False	False	True	2	3	35479212-35506612;35474906-35506612	
SETD2	SETD2:s:47083720-47084382	s|1e1.1o1|1e2.1o1	0.2952649;0.70473516	0.0853314211590477;0.08533145503543237	False	False	True	2	3	47081083-47083720;47067118-47083720	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.84171456;0.15828544	0.07763310470223714;0.07763305007654488	False	False	True	2	3	47067118-47083720;47067118-47079512	
FHOD3	FHOD3:s:36625511-36625749	s|1e1.1o1|1e2.1o1	0.8939394;0.10606061	0.08772416735419873;0.08772432995677729	False	False	True	2	3	36625749-36658075;36625749-36681436	
LOC440434	LOC440434:s:38202736-38202981	s|1e1.1o1|2e1.1o1	0.96428573;0.035714287	0.05359592827981864;0.053595962017102663	True	False	False	2	2	38202334-38202781;38202334-38202736	
ANKS1A	ANKS1A:s:34970010-34970166	s|1e1.1o1|1e2.1o1	0.39048794;0.6095121	0.060396044854697864;0.06039611980541459	False	False	True	2	3	34970166-34972581;34970166-34981690	
PIGT	PIGT:s:45416067-45416343	s|1e1.1o1|1e2.1o1	0.7870879;0.21291208	0.13499274588812515;0.1349927380496571	False	False	True	2	3	45416343-45416517;45416343-45418852	
NAA35	NAA35:t:85974967-85975033	t|1e1.1o1|1e2.1o1	0.96875;0.03125	0.04573452987072479;0.04573445190485219	False	False	True	2	3	85962180-85974967;85966674-85974967	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.78084505;0.21915492	0.06903969587054522;0.06903976913955981	False	False	True	2	3	70332094-70333022;70332094-70333470	
USP16	USP16:s:29036271-29036374	s|1e1.1o2|1e1.2o2	0.457244;0.54275596	0.09073802814054735;0.09073802231349623	False	True	False	2	2	29036374-29037276;29036374-29037279	
KHDRBS2	KHDRBS2:t:61697195-61697253	t|1e1.1o1|1e2.1o1	0.975;0.025	0.018338431382854486;0.018338502727126147	False	False	True	2	3	61697253-61732682;61697253-61707330	
DICER1	DICER1:t:95133315-95133503	t|1e1.1o1|1e2.1o1	0.096875;0.903125	0.0999297551364501;0.09992976482398085	False	False	True	2	3	95133503-95157230;95133503-95140659	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.14717641;0.009391535;0.8398301	0.0806690642085576;0.014754076382459885;0.08193217826873128	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
FAM92A1	FAM92A1:t:93726394-93726513	t|1e1.1o1|1e2.1o1|1e3.1o1	0.016269842;0.884058;0.09722222	0.02673321455686931;0.0938018471721367;0.08971805090824096	False	False	True	3	4	93709875-93726394;93718788-93726394;93724595-93726394	
ZNF337	ZNF337:s:25685996-25686122	s|1e1.1o1|1e2.1o1	0.8231838;0.17681624	0.09221532227588611;0.09221518083984911	False	False	True	2	3	25685662-25685996;25677037-25685996	
ANKS1A	ANKS1A:s:34981690-34981986	s|1e1.1o1|1e2.1o1	0.19413877;0.80586123	0.07620136315628866;0.07620125982824914	False	False	True	2	3	34981986-34982752;34981986-34983113	
KIAA0319L	KIAA0319L:t:35478966-35479212	t|1e1.1o1|1e2.1o1	0.12953155;0.8704685	0.05643184312730862;0.056431992477481215	False	False	True	2	3	35479212-35554350;35479212-35506612	
TARS2	TARS2:t:150497530-150497747	t|1e1.1o1|1e2.1o1	0.45974237;0.54025763	0.16898546612065193;0.1689855033651122	False	False	True	2	3	150492489-150497530;150496908-150497530	
SHANK1	SHANK1:t:50686744-50686812	t|1e1.1o1|1e2.1o1	0.6791295;0.32087052	0.0748459879946167;0.07484596355659923	False	False	True	2	3	50686812-50687582;50686812-50687017	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.4166023;0.5833977	0.1192065301935065;0.11920650448461567	False	False	True	2	3	78297860-78300680;78297860-78645120	
ACAP2	ACAP2:t:195392090-195392147	t|1e1.1o1|1e2.1o1	0.8964286;0.10357143	0.06662720058484689;0.06662743212895483	False	False	True	2	3	195392147-195442795;195392147-195410707	
ZNF337	ZNF337:t:25676185-25677037	t|1e1.1o1|1e2.1o1	0.11710439;0.8828956	0.05757738781986991;0.05757746138636006	False	False	True	2	3	25677037-25685996;25677037-25685567	
ACAP2	ACAP2:s:195326885-195326959	s|1e1.1o1|1e2.1o1	0.916574;0.08342603	0.07867726359010108;0.07867692325542744	False	False	True	2	3	195325455-195326885;195320813-195326885	
ANKS1A	ANKS1A:t:34981690-34981986	t|1e1.1o1|1e2.1o1	0.5432044;0.45679557	0.07188584009333628;0.07188595366380818	False	False	True	2	3	34970166-34981690;34972643-34981690	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.53209877;0.3482781;0.11711712	0.11044283791297718;0.09395127540636107;0.0764885978459233	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
KHDRBS2	KHDRBS2:s:61679960-61681060	s|1e1.1o1|2e1.1o1	0.040545277;0.9594547	0.01955616427515157;0.019557477891010578	True	False	False	2	2	61678947-61681009;61678947-61680887	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.9795834;0.020416666	0.028684382932568628;0.028683720670046722	False	False	True	2	3	78645421-78651165;78649291-78651165	
FHOD3	FHOD3:t:36658075-36658188	t|1e1.1o1|1e2.1o1|1e3.1o1	0.9716184;0.014190821;0.014190821	0.033843651237836274;0.022486963087035836;0.022486963087035836	False	False	True	3	4	36625749-36658075;36652929-36658075;36653416-36658075	
NRXN3	NRXN3:s:78803620-78803823	s|1e1.1o1|1e2.1o1	0.9594298;0.040570177	0.037642790181249136;0.037644163023823646	False	False	True	2	3	78803823-78810318;78803823-78957242	
NRXN3	NRXN3:t:78957242-78957361	t|1e1.1o1|1e2.1o1	0.042857144;0.95714283	0.039684715408170264;0.03968382734595507	False	False	True	2	3	78803823-78957242;78810344-78957242	
KDM5D	KDM5D:s:19706794-19706863	s|1e1.1o2|1e1.2o2	0.9053571;0.09464286	0.07408466597127329;0.07408448607596622	False	True	False	2	2	19706640-19706794;19706608-19706794	
ANKS1A	ANKS1A:t:34983113-34983214	t|1e1.1o1|1e2.1o1	0.82145834;0.17854166	0.07746200445470033;0.07746186959486673	False	False	True	2	3	34981986-34983113;34982827-34983113	
TP53BP1	TP53BP1:t:43492284-43492468	t|1e1.1o1|1e2.1o1	0.23300439;0.7669956	0.15863669301389433;0.15863671207460858	False	False	True	2	3	43492468-43510370;43492468-43493037	
KHDRBS2	KHDRBS2:t:61679960-61681060	t|1e1.1o1|1e2.1o1	0.03275542;0.96724457	0.016275786454029446;0.01627606141967149	False	False	True	2	3	61681060-61732682;61681060-61697195	
KHDRBS2	KHDRBS2:s:61678887-61678947	s|1e1.1o1|1e2.1o1	0.95546067;0.044539355	0.022648585905000605;0.02264848792695586	False	False	True	2	3	61661364-61678887;61652317-61678887	
TMEM117	TMEM117:s:43944210-43944342	s|1e1.1o1|1e2.1o1	0.8535539;0.14644608	0.11275842287845238;0.1127583636256602	False	False	True	2	3	43944342-44143525;43944342-44211290	
TMEM117	TMEM117:t:44211290-44211387	t|1e1.1o1|1e2.1o1	0.120192304;0.8798077	0.10375030591585012;0.10375052077201066	False	False	True	2	3	43944342-44211290;44143624-44211290	
NRXN3	NRXN3:t:79467221-79467402	t|1e1.1o1|1e2.1o1	0.984375;0.015625	0.020004660812781915;0.020003739647559162	False	False	True	2	3	78988141-79467221;79280538-79467221	
MAPT	MAPT:s:45962321-45962470	s|1e1.1o1|1e2.1o1	0.73381865;0.2661814	0.07429984105118981;0.07429975046658298	False	False	True	2	3	45962470-45971859;45962470-45978375	
ANKS1A	ANKS1A:s:35083417-35083503	s|1e1.1o2|1e1.2o2	0.06480503;0.93519497	0.034838686630239056;0.03483898605014693	False	True	False	2	2	35083503-35084118;35083503-35084121	
ARHGAP21	ARHGAP21:t:24721837-24722346	t|1e1.1o1|1e2.1o1	0.18139097;0.818609	0.13138266343543997;0.1313826458714388	False	False	True	2	3	24722279-24723562;24722279-24722486	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.28327018;0.71672976	0.0849836320542905;0.08498349603275812	False	False	True	2	3	70332094-70333470;70333096-70333470	
KHDRBS2	KHDRBS2:s:61652255-61652317	s|1e1.1o1|1e2.1o1	0.32768816;0.67231184	0.11590754082714788;0.1159074808246433	False	False	True	2	3	61646452-61652255;61630501-61652255	
KHDRBS2	KHDRBS2:t:61652255-61652317	t|1e1.1o1|1e2.1o1	0.09865023;0.9013498	0.045155010259339;0.045155088542021	False	False	True	2	3	61652317-61678887;61652317-61659117	
KIAA0319L	KIAA0319L:s:35449867-35450005	s|1e1.1o1|1e2.1o1	0.88873625;0.11126374	0.10732066317866665;0.1073206774707271	False	False	True	2	3	35448332-35449867;35444303-35449867	
MAPT	MAPT:s:45971859-45971945	s|1e1.1o1|1e2.1o1	0.14878015;0.85121983	0.07224637415825737;0.07224636721358103	False	False	True	2	3	45971945-45974385;45971945-45978375	
USP4	USP4:t:49311514-49311654	t|1e1.1o1|1e2.1o1	0.70138884;0.2986111	0.14896534924943702;0.14896537350623995	False	False	True	2	3	49311654-49324702;49311654-49318309	
PIGT	PIGT:t:45418852-45418979	t|1e1.1o1|1e2.1o1	0.24166667;0.7583333	0.15876481356989966;0.15876485167415522	False	False	True	2	3	45416343-45418852;45416694-45418852	
ARHGAP21	ARHGAP21:s:24629996-24630050	s|1e1.1o1|1e2.1o1	0.9784887;0.021511342	0.012988207910747809;0.012988455618318575	False	False	True	2	3	24622762-24629996;24621369-24629996	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.01;0.99	0.011749532711456257;0.011746587196860349	False	False	True	2	3	74637618-74640307;74636498-74640307	
BMS1P20	BMS1P20:s:22303943-22304114	s|1e1.1o2|1e1.2o2	0.2785948;0.7214052	0.08962727016739445;0.08962732035663055	False	True	False	2	2	22304114-22306790;22304114-22306833	
GPATCH2L	GPATCH2L:s:76176623-76176690	s|1e1.1o1|1e2.1o1	0.38816965;0.61183035	0.11635514646976147;0.11635514468203664	False	False	True	2	3	76176690-76177892;76176690-76177988	
RPL23AP53	RPL23AP53:t:208344-213710	t|1e1.1o1|1e2.1o1	0.7675607;0.23243934	0.11533288002968625;0.11533277455533439	False	False	True	2	3	213710-219290;213710-216374	
FHOD3	FHOD3:t:36681436-36681570	t|1e1.1o1|1e2.1o1	0.125;0.875	0.09134486407417602;0.09134487861327284	False	False	True	2	3	36625749-36681436;36658188-36681436	
AGBL4	AGBL4:s:49697277-49697437	s|1e1.1o1|2e1.1o1	0.8611234;0.13887662	0.04136349199223984;0.04136285557385081	True	False	False	2	2	49245864-49697313;49245864-49697277	
ACAP2	ACAP2:t:195320701-195320813	t|1e1.1o1|1e2.1o1	0.06818182;0.9318182	0.06743022159865773;0.06743029190313457	False	False	True	2	3	195320813-195326885;195320813-195325444	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.91964287;0.08035714	0.051010176250057826;0.05101018314767082	False	False	True	2	3	74636498-74640307;74636498-74637494	
PPP2R5E	PPP2R5E:s:63382056-63382157	s|1e1.1o1|2e1.1o1	0.098076925;0.90192306	0.06452608591670311;0.06452635662477385	True	False	False	2	2	63376108-63382071;63376108-63382056	
RASA2	RASA2:s:141573944-141574067	s|1e1.1o1|1e2.1o1	0.5364584;0.4635417	0.1412914756742584;0.14129143647644463	False	False	True	2	3	141574067-141577000;141574067-141580368	
TDG	TDG:s:103982799-103982934	s|1e1.1o1|1e2.1o1	0.85294116;0.14705883	0.12426924815910156;0.1242692336309722	False	False	True	2	3	103982934-103983136;103982934-103983295	
DDHD2	DDHD2:t:38247713-38247835	t|1e1.1o1|1e2.1o1	0.022727273;0.97727275	0.031005105566687462;0.031004688626212553	False	False	True	2	3	38245950-38247713;38246300-38247713	
ELAVL2	ELAVL2:s:23825806-23826344	s|1e1.1o1|1e2.1o1	0.91640866;0.08359133	0.12012794974507325;0.12012789700451863	False	False	True	2	3	23765099-23825806;23762249-23825806	
MAPT	MAPT:t:45978375-45978440	t|1e1.1o1|1e2.1o1|1e3.1o1	0.23694724;0.64446187;0.11161986	0.06688329529207922;0.08943648515050577;0.05432968906746835	False	False	True	3	4	45962470-45978375;45971945-45978375;45974471-45978375	
GPATCH2L	GPATCH2L:t:76180764-76180849	t|1e1.1o1|1e2.1o1	0.33786765;0.6621324	0.11624964657239249;0.11624956747370888	False	False	True	2	3	76177931-76180764;76178042-76180764	
RASA2	RASA2:t:141580368-141580451	t|1e1.1o1|1e2.1o1	0.47727272;0.52272725	0.14619246944272152;0.1461924657183517	False	False	True	2	3	141574067-141580368;141577106-141580368	
NRXN3	NRXN3:s:79663778-79663949	s|1e1.1o1|1e2.1o1	0.8385416;0.16145834	0.1099799928644719;0.10997987483352945	False	False	True	2	3	79663949-79692173;79663949-79697630	
LSAMP	LSAMP:s:115841845-115841993	s|1e1.1o1|1e2.1o1	0.008196721;0.9918033	0.008694521288987402;0.0086938875507518	False	False	True	2	3	115834597-115841845;115810414-115841845	
