Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
RYR2	RYR2:t:237698965-237699025	t|1e1.1o1|1e2.1o1|1e3.1o1	0.04355219;0.054574743;0.89649886	0.026858478442213906;0.03216332173671853;0.040408955734179484	False	False	True	3	4	237674846-237698965;237680577-237698965;237687504-237698965	
RYR2	RYR2:s:237760955-237761028	s|1e1.1o1|1e2.1o1	0.19754145;0.8024585	0.08393892559860343;0.08393887238011993	False	False	True	2	3	237761028-237769587;237761028-237770807	
UVRAG	UVRAG:t:75983387-75983513	t|1e1.1o1|1e2.1o1	0.95714283;0.042857144	0.03947220919988319;0.03947219257773383	False	False	True	2	3	75961549-75983387;75980038-75983387	
LINC00265	LINC00265:s:39733568-39734044	s|1e1.1o1|1e2.1o1	0.7380952;0.26190478	0.1365198985727077;0.1365198657815071	False	False	True	2	3	39734044-39763548;39734044-39767404	
AGAP6	AGAP6:t:50008711-50010499	t|1e1.1o1|1e2.1o1	0.983871;0.016129032	0.02073308233094684;0.020735789755212737	False	False	True	2	3	50008076-50008711;50008633-50008711	
UVRAG	UVRAG:t:76016815-76016980	t|1e1.1o1|1e2.1o1	0.6547049;0.34529507	0.15049717077216127;0.15049719374975593	False	False	True	2	3	76008867-76016815;76013102-76016815	
ANKRD20A4	ANKRD20A4:s:64373464-64373637	s|1e1.1o1|1e2.1o1	0.8920808;0.10791925	0.08978976154828633;0.08978986737605427	False	False	True	2	3	64373637-64377521;64373637-64378674	
PTPN4	PTPN4:s:119920069-119920241	s|1e1.1o1|1e2.1o1	0.73599136;0.2640086	0.05544002649388244;0.0554396404186231	False	False	True	2	3	119920241-119926598;119920241-119932424	
HLF	HLF:s:55315227-55315447	s|1e1.1o2|1e1.2o2	0.08531746;0.9146825	0.05140816834899344;0.051407937772972125	False	True	False	2	2	55315447-55320661;55315447-55320664	
DDX5	DDX5:s:64501057-64502069	s|1e1.1o2|1e1.2o2	0.1388889;0.8611111	0.10297930068264888;0.10297943660128872	False	True	False	2	2	64500882-64502010;64500773-64502010	
MIR4500HG	MIR4500HG:s:87670836-87670963	s|1e1.1o1|1e2.1o1	0.9722222;0.027777778	0.03999053529057266;0.039990083222754075	False	False	True	2	3	87615755-87670836;87511470-87670836	
SOGA3	SOGA3:s:127446408-127447740	s|1e1.1o1|2e1.1o1	0.08139535;0.9186047	0.06870996297083931;0.06870998479322583	True	False	False	2	2	127444282-127446872;127444282-127446408	
ADAR	ADAR:s:154601041-154602248	s|1e1.1o1|2e1.1o1	0.058433793;0.9415662	0.0278569864675958;0.027857353498737258	True	False	False	2	2	154598585-154601231;154598585-154601041	
CRCP	CRCP:s:66127704-66127740	s|1e1.1o1|1e2.1o1	0.079166666;0.92083335	0.11541924843954472;0.11541936627302658	False	False	True	2	3	66127740-66130127;66127740-66130744	
SOBP	SOBP:t:107633514-107635469	t|1e1.1o1|1e2.1o1	0.3232143;0.6767857	0.14591857476464432;0.145918590572682	False	False	True	2	3	107533610-107633514;107587175-107633514	
RYR2	RYR2:t:237770807-237770887	t|1e1.1o1|1e2.1o1	0.79288197;0.20711806	0.10233966300659217;0.10233960964981939	False	False	True	2	3	237761028-237770807;237769619-237770807	
RYR2	RYR2:s:237783675-237784972	s|1e1.1o2|1e1.2o2	0.9885057;0.011494284	0.006669164279450646;0.006663793380636804	False	True	False	2	2	237784972-237785969;237784972-237785975	
ADAR	ADAR:s:154590184-154590409	s|1e1.1o1|2e1.1o1	0.023809524;0.97619045	0.03491430085252419;0.03491354602550575	True	False	False	2	2	154589928-154590262;154589928-154590184	
SETD2	SETD2:s:47083720-47084382	s|1e1.1o1|1e2.1o1	0.14911081;0.8508892	0.06250133790881444;0.06250117533169633	False	False	True	2	3	47081083-47083720;47067118-47083720	
BMP2K	BMP2K:s:78878734-78879440	s|1e1.1o1|1e2.1o1	0.035714287;0.96428573	0.047048440207255945;0.04704803061495708	False	False	True	2	3	78878891-78887174;78878891-78910610	
PHF14	PHF14:s:10974835-10974945	s|1e1.1o1|1e2.1o1	0.99425286;0.0057471264	0.005356548901581009;0.005353020216468841	False	False	True	2	3	10974945-10982372;10974945-10990703	
PHF14	PHF14:t:10990703-10990847	t|1e1.1o1|1e2.1o1	0.041666668;0.9583333	0.057079106291809144;0.057079268287982245	False	False	True	2	3	10974945-10990703;10983159-10990703	
PHF14	PHF14:s:11061791-11061851	s|1e1.1o1|2e1.1o1	0.9719602;0.028039832	0.039264433973496785;0.03926505975434634	True	False	False	2	2	11061841-11061964;11061851-11061964	
PHF14	PHF14:s:11061964-11062085	s|1e1.1o1|1e2.1o1|1e3.1o1	0.06605975;0.2525629;0.655914	0.06124899916011396;0.11778498179362647;0.12629345983405743	False	False	True	3	4	11062085-11062671;11062085-11102486;11062085-11111350	
TCP1	TCP1:s:159787743-159787871	s|1e1.1o1|1e2.1o1	0.7916667;0.20833333	0.09389070016189394;0.0938907355871142	False	False	True	2	3	159785997-159787743;159784067-159787743	
ANKRD20A4	ANKRD20A4:t:64378674-64378811	t|1e1.1o1|1e2.1o1	0.1698718;0.8301282	0.1463534296611682;0.14635343869192516	False	False	True	2	3	64373637-64378674;64377627-64378674	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.8958333;0.104166664	0.06985263001700809;0.06985250887130927	False	False	True	2	3	70332094-70333022;70332094-70333470	
ACAP2	ACAP2:t:195392090-195392147	t|1e1.1o1|1e2.1o1	0.7395834;0.2604167	0.11758256746991051;0.11758248118191726	False	False	True	2	3	195392147-195442795;195392147-195410707	
ACAP2	ACAP2:s:195326885-195326959	s|1e1.1o1|1e2.1o1	0.8371212;0.16287878	0.10516724967747891;0.10516715593837829	False	False	True	2	3	195325455-195326885;195320813-195326885	
PTPN4	PTPN4:t:119920069-119920241	t|1e1.1o1|1e2.1o1	0.81085527;0.18914473	0.05904789200731641;0.059047912667960646	False	False	True	2	3	119915242-119920069;119916690-119920069	
TCP1	TCP1:t:159783941-159784067	t|1e1.1o1|1e2.1o1	0.06831528;0.93168473	0.03393283115243267;0.033933830096007686	False	False	True	2	3	159784067-159787743;159784067-159784666	
FHOD3	FHOD3:s:36625511-36625749	s|1e1.1o1|1e2.1o1	0.9583333;0.041666668	0.06128503708605999;0.06128483314695721	False	False	True	2	3	36625749-36658075;36625749-36681436	
ANKRD20A4	ANKRD20A4:s:64390717-64390786	s|1e1.1o2|1e1.2o2	0.28125;0.71875	0.14514081934578402;0.14514083248241472	False	True	False	2	2	64390786-64394738;64390786-64394741	
DPYSL2	DPYSL2:t:26581969-26582057	t|1e1.1o1|1e2.1o1	0.025;0.975	0.036489784524265136;0.036490150850037345	False	False	True	2	3	26514679-26581969;26578293-26581969	
PTPN4	PTPN4:t:119932424-119932549	t|1e1.1o1|1e2.1o1	0.23488069;0.7651193	0.04539141501024517;0.04539135918767198	False	False	True	2	3	119920241-119932424;119926666-119932424	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.9017544;0.09824561	0.05343540276507613;0.053435265838804306	False	False	True	2	3	47067118-47083720;47067118-47079512	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.06776557;0.9322344	0.054743307380584964;0.05474343990958042	False	False	True	2	3	70332094-70333470;70333096-70333470	
CRCP	CRCP:t:66130744-66130842	t|1e1.1o1|1e2.1o1	0.95;0.05	0.06389367196769893;0.06389400986176336	False	False	True	2	3	66127740-66130744;66130248-66130744	
BMP2K	BMP2K:t:78910610-78916365	t|1e1.1o1|1e2.1o1	0.875;0.125	0.11604853007083349;0.11604860996428208	False	False	True	2	3	78878891-78910610;78887284-78910610	
TRIP11	TRIP11:s:92039547-92040140	s|1e1.1o2|1e1.2o2	0.8811445;0.11885546	0.06817061212061096;0.06817061004551997	False	True	False	2	2	92033253-92039547;92033250-92039547	
UBTF	UBTF:s:44212819-44212939	s|1e1.1o1|1e2.1o1	0.275;0.725	0.1381424397978564;0.13814238037895837	False	False	True	2	3	44212454-44212819;44212006-44212819	
MICU2	MICU2:s:21502926-21503097	s|1e1.1o1|1e2.1o1	0.81414473;0.18585527	0.11154817387794315;0.11154829424180648	False	False	True	2	3	21496160-21502926;21495318-21502926	
FHOD3	FHOD3:t:36658075-36658188	t|1e1.1o1|1e2.1o1|1e3.1o1	0.7217194;0.020833334;0.25565612	0.14996476061998074;0.03464747875807244;0.14826093837740711	False	False	True	3	4	36625749-36658075;36652929-36658075;36653416-36658075	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.0056818184;0.9943182	0.005612034964712843;0.005620814043097387	False	False	True	2	3	74637618-74640307;74636498-74640307	
LGALS8	LGALS8:s:236542761-236542787	s|1e1.1o1|1e2.1o1	0.029411765;0.9705882	0.03847234103667199;0.038472823698452986	False	False	True	2	3	236542787-236542915;236542787-236543560	
ACAP2	ACAP2:t:195320701-195320813	t|1e1.1o1|1e2.1o1	0.1698718;0.8301282	0.13102422813796985;0.1310242945468783	False	False	True	2	3	195320813-195326885;195320813-195325444	
METAP2	METAP2:s:95474046-95474330	s|1e1.1o2|1e1.2o2	0.8387605;0.1612395	0.10746620908453602;0.10746616816186108	False	True	False	2	2	95474330-95476071;95474330-95476074	
SHANK1	SHANK1:s:50687582-50687662	s|1e1.1o1|1e2.1o1	0.29473686;0.70526314	0.08561676457638444;0.0856168499204028	False	False	True	2	3	50687040-50687582;50686812-50687582	
PHYHIP	PHYHIP:s:22231796-22232338	s|1e1.1o1|1e2.1o1	0.00869631;0.9913037	0.00960891088101052;0.009610451533271554	False	False	True	2	3	22228909-22231796;22228386-22231796	
TRIP11	TRIP11:s:92014215-92014577	s|1e1.1o1|1e2.1o1	0.55279934;0.44720066	0.11044074587245632;0.11044076727386805	False	False	True	2	3	92011795-92014215;92007852-92014215	
TJAP1	TJAP1:s:43502283-43502349	s|1e1.1o1|1e2.1o1	0.2935606;0.7064394	0.16242922776041388;0.1624292171363803	False	False	True	2	3	43502349-43502588;43502349-43503401	
FUBP3	FUBP3:s:130632202-130632278	s|1e1.1o1|1e2.1o1	0.7380952;0.26190478	0.1310125779108953;0.13101255988904684	False	False	True	2	3	130632278-130634667;130632278-130635999	
PHYHIP	PHYHIP:t:22228193-22228386	t|1e1.1o1|1e2.1o1	0.9913037;0.00869631	0.009610451533271554;0.00960891088101052	False	False	True	2	3	22228386-22231796;22228386-22228788	
TRIP11	TRIP11:s:92011755-92011795	s|1e1.1o1|1e2.1o1	0.8680556;0.13194445	0.12315370900683006;0.12315383312007042	False	False	True	2	3	92011072-92011755;92007852-92011755	
SHANK1	SHANK1:t:50686744-50686812	t|1e1.1o1|1e2.1o1	0.76571757;0.23428243	0.08055989027307472;0.08055976991042445	False	False	True	2	3	50686812-50687582;50686812-50687017	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.9835085;0.016491482	0.014496352988003704;0.014496854916620035	False	False	True	2	3	74636498-74640307;74636498-74637494	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.3927203;0.60727966	0.1614148124112132;0.16141480350355386	False	False	True	2	3	78297860-78300680;78297860-78645120	
UBTF	UBTF:t:44211873-44212006	t|1e1.1o1|1e2.1o1	0.72540325;0.27459678	0.14666045697864558;0.1466603844010424	False	False	True	2	3	44212006-44212819;44212006-44212344	
TJAP1	TJAP1:t:43503401-43503508	t|1e1.1o1|1e2.1o1	0.8385416;0.16145834	0.1667052245209397;0.16670522244809896	False	False	True	2	3	43502349-43503401;43502617-43503401	
LAMP2	LAMP2:s:120441730-120441894	s|1e1.1o1|1e2.1o2|1e2.2o2	0.59586465;0.25490198;0.12542087	0.16653434471624756;0.16191320416939733;0.10645030515332467	False	True	True	3	3	120439293-120441730;120431462-120441730;120428626-120441730	
MFSD6	MFSD6:s:190497439-190497719	s|1e1.1o1|1e2.1o1	0.66329193;0.3367081	0.10035470159703189;0.10035465582979339	False	False	True	2	3	190497719-190499832;190497719-190500015	
AGBL4	AGBL4:s:49697277-49697437	s|1e1.1o1|2e1.1o1	0.9934211;0.0065789474	0.006501063926396466;0.006513725621399245	True	False	False	2	2	49245864-49697313;49245864-49697277	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.1599026;0.8400974	0.10135105142587134;0.10135115723979529	False	False	True	2	3	130632278-130635999;130634738-130635999	
LGALS8	LGALS8:t:236543560-236543648	t|1e1.1o1|1e2.1o1	0.9705882;0.029411765	0.038472823698452986;0.03847234103667199	False	False	True	2	3	236542787-236543560;236543040-236543560	
PCDH17	PCDH17:s:57666468-57666526	s|1e1.1o2|1e1.2o2	0.72540325;0.27459678	0.12350170919721672;0.12350179766460688	False	True	False	2	2	57666526-57666661;57666526-57666664	
TARS2	TARS2:s:150492411-150492489	s|1e1.1o1|1e2.1o1	0.045454547;0.95454544	0.07083533782077708;0.07083455847537919	False	False	True	2	3	150492489-150496482;150492489-150497530	
PPP2R5E	PPP2R5E:s:63382056-63382157	s|1e1.1o1|2e1.1o1	0.03125;0.96875	0.04211721527558698;0.0421183520732742	True	False	False	2	2	63376108-63382071;63376108-63382056	
PRRC2B	PRRC2B:s:131459164-131459356	s|1e1.1o2|1e1.2o2	0.92674255;0.07325746	0.05775890977576559;0.057758919450846755	False	True	False	2	2	131459356-131464763;131459356-131464766	
KIAA1468	KIAA1468:s:62211153-62211242	s|1e1.1o1|1e2.1o1	0.38989902;0.610101	0.09230588627664872;0.0923059424664793	False	False	True	2	3	62211242-62221037;62211242-62221219	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.55128205;0.0534188;0.39479637	0.12811860408311673;0.06314855952080921;0.126252103824205	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
KHDRBS2	KHDRBS2:s:62177185-62177312	s|1e1.1o1|1e2.1o1	0.013939839;0.98606014	0.01981998139137806;0.019818473933041345	False	False	True	2	3	62152312-62177185;62047994-62177185	
ANKS1A	ANKS1A:s:34970010-34970166	s|1e1.1o1|1e2.1o1	0.24192709;0.7580729	0.08153550618074097;0.08153550952608161	False	False	True	2	3	34970166-34972581;34970166-34981690	
MFSD6	MFSD6:t:190500015-190502315	t|1e1.1o1|1e2.1o1	0.36180556;0.63819444	0.08996007976523324;0.08996005324203189	False	False	True	2	3	190497719-190500015;190499856-190500015	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.57491577;0.3075397;0.09428571	0.15077262015162932;0.1461033118342647;0.09791751382514416	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
KIAA0319L	KIAA0319L:s:35506612-35507135	s|1e1.1o1|1e2.1o1	0.9892461;0.0107539315	0.012809835009517555;0.012814450505867154	False	False	True	2	3	35479212-35506612;35474906-35506612	
NAF1	NAF1:s:163137199-163137250	s|1e1.1o1|1e2.1o1	0.9565126;0.043487396	0.05031245332560289;0.05031269555669465	False	False	True	2	3	163133256-163137199;163129348-163137199	
RASA2	RASA2:s:141586025-141586229	s|1e1.1o1|2e1.1o1	0.11607143;0.88392854	0.12167857298816294;0.12167857515205045	True	False	False	2	2	141586098-141586646;141586229-141586646	
PRRC2B	PRRC2B:s:131481726-131481808	s|1e1.1o2|1e1.2o2	0.47727272;0.52272725	0.12543019316308757;0.12543022361976813	False	True	False	2	2	131481808-131482371;131481808-131482374	
RASA2	RASA2:s:141586646-141586755	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	0.026318707;0.4606681;0.14718309;0.36262512	0.033645739286281236;0.0931074967232491;0.059834087801237876;0.092886880221634	True	False	True	4	3	141586752-141590130;141586752-141607678;141586755-141590130;141586755-141607678	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.11116601;0.888834	0.10423181604742247;0.10423161016802011	False	False	True	2	3	67639124-67644698;67639124-67641151	
PIKFYVE	PIKFYVE:s:208273584-208273733	s|1e1.1o2|1e1.2o2	0.6111111;0.3888889	0.08965467278508163;0.0896547035825541	False	True	False	2	2	208273733-208274018;208273733-208274021	
RASA2	RASA2:t:141607678-141607760	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	0.40215337;0.3125;0.14860994;0.1316731	0.08119518477509903;0.0874811307948356;0.05974873448599639;0.05971466436538682	True	False	True	4	4	141586752-141607678;141586755-141607678;141590141-141607678;141595896-141607678	
ANKS1A	ANKS1A:s:34981690-34981986	s|1e1.1o1|1e2.1o1	0.1333061;0.86669385	0.04277175483180438;0.042771427754420666	False	False	True	2	3	34981986-34982752;34981986-34983113	
ARNT	ARNT:s:150823194-150823345	s|1e1.1o1|1e2.1o1	0.952369;0.047631048	0.045469172040279796;0.04546935065178339	False	False	True	2	3	150818030-150823194;150817433-150823194	
ARNT	ARNT:t:150817361-150817433	t|1e1.1o1|1e2.1o1	0.038486842;0.96151316	0.038613043225023756;0.03861261552914689	False	False	True	2	3	150817433-150823194;150817433-150817920	
KIAA1468	KIAA1468:t:62221219-62221274	t|1e1.1o1|1e2.1o1	0.5768229;0.42317706	0.10345175004656153;0.10345166458356041	False	False	True	2	3	62211242-62221219;62221108-62221219	
AC159540.1	AC159540.1:s:97284690-97284785	s|1e1.1o1|1e2.1o1	0.93009055;0.06990946	0.030818382355194223;0.03081809867430372	False	False	True	2	3	97284785-97284878;97284785-97291540	
PIGT	PIGT:t:45418852-45418979	t|1e1.1o1|1e2.1o1	0.085784316;0.9142157	0.08151597124589911;0.08151630736050905	False	False	True	2	3	45416343-45418852;45416694-45418852	
ZNF337	ZNF337:t:25676185-25677037	t|1e1.1o1|1e2.1o1	0.17115384;0.82884616	0.1269348588542798;0.1269349619007298	False	False	True	2	3	25677037-25685996;25677037-25685567	
PIKFYVE	PIKFYVE:s:208274018-208274053	s|1e1.1o1|1e2.1o1	0.3294069;0.67059314	0.1011071300473304;0.10110722896455206	False	False	True	2	3	208274053-208276712;208274053-208285726	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.9583333;0.041666668	0.056208993811738925;0.0562084347915214	False	False	True	2	3	78645421-78651165;78649291-78651165	
NAA35	NAA35:t:85974967-85975033	t|1e1.1o1|1e2.1o1	0.96666664;0.033333335	0.045384954480427314;0.04538489593727663	False	False	True	2	3	85962180-85974967;85966674-85974967	
USP16	USP16:s:29036271-29036374	s|1e1.1o2|1e1.2o2	0.6270161;0.37298387	0.13072798101407387;0.13072795311948968	False	True	False	2	2	29036374-29037276;29036374-29037279	
KIAA1468	KIAA1468:s:62232332-62232427	s|1e1.1o1|1e2.1o1|1e3.1o1	0.55001944;0.30496454;0.13755846	0.10405092768820008;0.09027965680367933;0.06918667585459977	False	False	True	3	4	62232427-62232577;62232427-62234880;62232427-62244764	
AC159540.1	AC159540.1:t:97284690-97284785	t|1e1.1o1|i	0.005319751;0.9946803	0.0051180388853109375;0.0051341869854786126	False	False	False	1	2	97282084-97284690;97284174-97284689	97284174-97284689
NAF1	NAF1:t:163128669-163129348	t|1e1.1o1|1e2.1o1	0.029411765;0.9705882	0.030955448464410788;0.030954319432156593	False	False	True	2	3	163129348-163137199;163129348-163133154	
AC159540.1	AC159540.1:s:97284878-97285007	s|1e1.1o1|1e2.1o1	0.14999276;0.85000724	0.032505455538847886;0.032505507850749245	False	False	True	2	3	97285007-97285303;97285007-97291540	
TARS2	TARS2:t:150497530-150497747	t|1e1.1o1|1e2.1o1	0.95454544;0.045454547	0.07083455847537919;0.07083533782077708	False	False	True	2	3	150492489-150497530;150496908-150497530	
PIKFYVE	PIKFYVE:t:208285726-208285933	t|1e1.1o1|1e2.1o1	0.86764705;0.13235295	0.08367193249187349;0.08367187837728143	False	False	True	2	3	208274053-208285726;208277708-208285726	
ELAVL2	ELAVL2:s:23825806-23826344	s|1e1.1o1|1e2.1o1	0.25;0.75	0.13683464794646438;0.13683470155017072	False	False	True	2	3	23765099-23825806;23762249-23825806	
KIAA0319L	KIAA0319L:t:35478966-35479212	t|1e1.1o1|1e2.1o1	0.07118055;0.9288194	0.05082246743784958;0.05082201416928936	False	False	True	2	3	35479212-35554350;35479212-35506612	
YLPM1	YLPM1:s:74763322-74764362	s|1e1.1o1|1e2.1o1	0.056324594;0.9436754	0.02290611856192644;0.022907310228983336	False	False	True	2	3	74764362-74771692;74764362-74778447	
NRXN3	NRXN3:s:78803620-78803823	s|1e1.1o1|1e2.1o1	0.84782606;0.1521739	0.0940530124289105;0.09405304165892106	False	False	True	2	3	78803823-78810318;78803823-78957242	
PRRC2B	PRRC2B:s:131492169-131492260	s|1e1.1o1|1e2.1o1	0.6765046;0.32349536	0.09314040059911514;0.09314039585602081	False	False	True	2	3	131492260-131494405;131492260-131495740	
KIAA1468	KIAA1468:t:62234880-na	t|1e1.1o1|1e2.1o1	0.4734543;0.5265457	0.14130426753169997;0.1413043018623467	False	False	True	2	3	62232427-62234880;62232600-62234880	
ANKS1A	ANKS1A:t:34981690-34981986	t|1e1.1o1|1e2.1o1	0.7301247;0.26987523	0.06828750714739953;0.0682873825571393	False	False	True	2	3	34970166-34981690;34972643-34981690	
WAC	WAC:t:28533998-28534034	t|1e1.1o1|1e2.1o1	0.121155635;0.8788444	0.07997722919422938;0.07997745385243103	False	False	True	2	3	28533007-28533998;28533620-28533998	
ELAVL2	ELAVL2:t:23762006-23762249	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	0.5071487;0.06924716;0.12757617;0.30490196	0.12467864971732898;0.0562055206098757;0.08197350143485772;0.11947287004445414	False	False	True	4	5	23762249-23825806;23762249-23821605;23762249-23821227;23762249-23765009	
USP4	USP4:t:49311514-49311654	t|1e1.1o1|1e2.1o1	0.8779762;0.122023806	0.09778343899863727;0.09778336446171212	False	False	True	2	3	49311654-49324702;49311654-49318309	
KHDRBS2	KHDRBS2:s:61978066-61978212	s|1e1.1o1|1e2.1o1	0.89887077;0.10112922	0.05532410578878586;0.05532428525494713	False	False	True	2	3	61901371-61978066;61894833-61978066	
KIAA1468	KIAA1468:s:62252664-62252754	s|1e1.1o1|1e2.1o1	0.10535589;0.89464414	0.07325977492664873;0.07325986389962556	False	False	True	2	3	62252754-62254692;62252754-62255407	
AC159540.1	AC159540.1:t:97291540-97291878	t|1e1.1o1|1e2.1o1|1e3.1o1	0.04549013;0.8275088;0.1288614	0.02197325871388122;0.0323153043605875;0.02826807541537773	False	False	True	3	4	97284785-97291540;97285007-97291540;97285523-97291540	
FAM92A1	FAM92A1:s:93701224-93701458	s|1e1.1o1|1e2.1o1	0.04054054;0.9594595	0.045550137846971296;0.04554978279843935	False	False	True	2	3	93701458-93702520;93701458-93703620	
WAC	WAC:s:28590720-28590832	s|1e1.1o1|1e2.1o1	0.9982964;0.0017035825	0.0004208750453551998;0.00028105896626275594	False	False	True	2	3	28590832-28595733;28590832-28608186	
PRRC2B	PRRC2B:t:131495740-131500191	t|1e1.1o1|1e2.1o1	0.31441325;0.6855867	0.07824240896522966;0.07824246002656447	False	False	True	2	3	131492260-131495740;131494486-131495740	
USP4	USP4:s:49280744-49280847	s|1e1.1o1|1e2.1o1	0.25931033;0.74068964	0.11173354878790431;0.11173364873538555	False	False	True	2	3	49278902-49280744;49278451-49280744	
TP53BP1	TP53BP1:t:43492284-43492468	t|1e1.1o1|1e2.1o1	0.10769231;0.89230764	0.122482124154412;0.12248224588527215	False	False	True	2	3	43492468-43510370;43492468-43493037	
ANKS1A	ANKS1A:t:34983113-34983214	t|1e1.1o1|1e2.1o1	0.85252976;0.14747024	0.04795442269939143;0.047954355850246405	False	False	True	2	3	34981986-34983113;34982827-34983113	
NRXN3	NRXN3:t:78957242-78957361	t|1e1.1o1|1e2.1o1	0.14500001;0.855	0.09725631559791582;0.09725625385834372	False	False	True	2	3	78803823-78957242;78810344-78957242	
FAM92A1	FAM92A1:t:93703620-93703688	t|1e1.1o1|1e2.1o1	0.81009614;0.18990386	0.09353791865264877;0.09353785973087318	False	False	True	2	3	93701458-93703620;93702543-93703620	
NRXN3	NRXN3:t:79467221-79467402	t|1e1.1o1|1e2.1o1	0.845788;0.15421195	0.11801970615776107;0.1180196649436971	False	False	True	2	3	78988141-79467221;79280538-79467221	
KHDRBS2	KHDRBS2:t:61894635-61894833	t|1e1.1o1|1e2.1o1	0.07197229;0.92802775	0.03604632586612021;0.03604655565726878	False	False	True	2	3	61894833-61978066;61894833-61901244	
USP4	USP4:t:49277144-49278451	t|1e1.1o1|1e2.1o1	0.5900974;0.4099026	0.11958906294234083;0.11958913586075189	False	False	True	2	3	49278451-49280744;49278451-49278814	
KHDRBS2	KHDRBS2:s:61732682-61732764	s|1e1.1o1|1e2.1o1	0.8852966;0.11470339	0.042125221544322834;0.04212489474463163	False	False	True	2	3	61697253-61732682;61681060-61732682	
ABCF1	ABCF1:s:30577818-30577913	s|1e1.1o2|1e1.2o2	0.5;0.5	0.13807230140880888;0.13807229389213105	False	True	False	2	2	30577913-30578073;30577913-30578076	
ANKS1A	ANKS1A:s:35083417-35083503	s|1e1.1o2|1e1.2o2	0.10346194;0.896538	0.06805928845803315;0.06805930875083185	False	True	False	2	2	35083503-35084118;35083503-35084121	
DOCK10	DOCK10:s:224806126-224806237	s|1e1.1o2|1e1.2o2	0.15;0.85	0.15963941733732512;0.15963944671840077	False	True	False	2	2	224805529-224806126;224805502-224806126	
LTV1	LTV1:s:143857303-143857583	s|1e1.1o1|2e1.1o1	0.42296296;0.57703704	0.14716659273364183;0.14716661073184142	True	False	False	2	2	143857444-143857752;143857583-143857752	
