Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
SMG1P1	SMG1P1:t:22454702-22454865	t|1e1.1o1|1e2.1o1	0.05;0.95	0.07009512484083119;0.070094953156195	False	False	True	2	3	22437492-22454702;22451658-22454702	
LINC00265	LINC00265:t:39789354-39789544	t|1e1.1o1|1e2.1o1	0.3671875;0.6328125	0.13141593717572128;0.13141598504324412	False	False	True	2	3	39782799-39789354;39788604-39789354	
SHANK1	SHANK1:s:50687582-50687662	s|1e1.1o1|1e2.1o1	0.21111111;0.7888889	0.06969174361327461;0.06969167428374405	False	False	True	2	3	50687040-50687582;50686812-50687582	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.9514517;0.048548266	0.045330912520889305;0.04533039702391265	False	False	True	2	3	47067118-47083720;47067118-47079512	
EAF1	EAF1:t:15434348-15434538	t|1e1.1o1|1e2.1o1	0.25735295;0.74264705	0.14288153068090945;0.1428814938403642	False	False	True	2	3	15430007-15434348;15432223-15434348	
ST7	ST7:t:117136081-117136235	t|1e1.1o1|1e2.1o1	0.69722223;0.30277777	0.16661186853631918;0.16661181834236105	False	False	True	2	3	117131960-117136081;117134192-117136081	
TRIP11	TRIP11:s:92039547-92040140	s|1e1.1o2|1e1.2o2	0.92125845;0.0787415	0.03803319338608354;0.03803287452006148	False	True	False	2	2	92033253-92039547;92033250-92039547	
BMS1P20	BMS1P20:s:22303943-22304114	s|1e1.1o2|1e1.2o2	0.42090046;0.57909954	0.06637170905723701;0.0663716925449693	False	True	False	2	2	22304114-22306790;22304114-22306833	
SHANK1	SHANK1:t:50686744-50686812	t|1e1.1o1|1e2.1o1	0.76229507;0.23770492	0.07543013466023014;0.07542999624470943	False	False	True	2	3	50686812-50687582;50686812-50687017	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.6759921;0.32400793	0.10810357735013192;0.10810359574856444	False	False	True	2	3	78297860-78300680;78297860-78645120	
FUBP3	FUBP3:s:130632202-130632278	s|1e1.1o1|1e2.1o1	0.64867425;0.35132575	0.10650159725949106;0.10650161567240422	False	False	True	2	3	130632278-130634667;130632278-130635999	
UBTF	UBTF:s:44212819-44212939	s|1e1.1o1|1e2.1o1	0.82738096;0.17261904	0.11417286577802624;0.11417302629745602	False	False	True	2	3	44212454-44212819;44212006-44212819	
PHC1	PHC1:t:8922633-8922788	t|1e1.1o1|1e2.1o1|2e2.1o1	0.005420413;0.81996524;0.17465277	0.007009930245040962;0.07075311041374505;0.07027480748788766	False	True	True	3	3	8921065-8922633;8921750-8922633;8921750-8922657	
TRIP11	TRIP11:s:92014215-92014577	s|1e1.1o1|1e2.1o1	0.6917075;0.30829254	0.09967494903398964;0.09967494626372786	False	False	True	2	3	92011795-92014215;92007852-92014215	
PHF14	PHF14:s:11061791-11061851	s|1e1.1o1|2e1.1o1	0.99206346;0.007936508	0.008795354502627365;0.008794409510808393	True	False	False	2	2	11061841-11061964;11061851-11061964	
AC019118.2	AC019118.2:t:2950070-2950158	t|1e2.1o1|2e1.1o1|2e2.1o1	0.3034438;0.48447204;0.22076023	0.10612804182648654;0.12856192188985877;0.1005568717280516	False	True	True	3	3	2950158-2950265;2950154-2952196;2950154-2950265	
AC019118.2	AC019118.2:s:2948270-2948373	s|1e1.1o1|1e2.1o1	0.5364584;0.4635417	0.1645641967402841;0.1645641563348045	False	False	True	2	3	2942711-2948270;2897304-2948270	
DPYSL2	DPYSL2:t:26581969-26582057	t|1e1.1o1|1e2.1o1	0.07399875;0.92600125	0.06990278581008758;0.06990279848072797	False	False	True	2	3	26514679-26581969;26578293-26581969	
PTPN4	PTPN4:s:119920069-119920241	s|1e1.1o1|1e2.1o1	0.95311993;0.04688009	0.03402120628527036;0.03402170971928646	False	False	True	2	3	119920241-119926598;119920241-119932424	
PHF14	PHF14:s:11061964-11062085	s|1e1.1o1|1e2.1o1|1e3.1o1	0.009259259;0.9071581;0.08333333	0.015080884972490993;0.059126616442471566;0.05711572918771623	False	False	True	3	4	11062085-11062671;11062085-11102486;11062085-11111350	
LGALS8	LGALS8:s:236542761-236542787	s|1e1.1o1|1e2.1o1	0.225;0.775	0.15702166632864165;0.15702166827196407	False	False	True	2	3	236542787-236542915;236542787-236543560	
PPP2R5E	PPP2R5E:s:63382056-63382157	s|1e1.1o1|2e1.1o1	0.032291666;0.96770835	0.04460805110398128;0.04460740960797146	True	False	False	2	2	63376108-63382071;63376108-63382056	
TRIP11	TRIP11:s:92011755-92011795	s|1e1.1o1|1e2.1o1	0.76785713;0.23214285	0.11580963715807599;0.11580969003498208	False	False	True	2	3	92011072-92011755;92007852-92011755	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.3051139;0.5826211;0.09803921	0.10647230442675544;0.11150694783073258;0.06863615596702081	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.2876984;0.14983389;0.5746763	0.09934168998262675;0.07500020074847563;0.11674407603105062	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
PIGT	PIGT:t:45418852-45418979	t|1e1.1o1|1e2.1o1	0.07321429;0.9267857	0.07060522701263283;0.07060537964609474	False	False	True	2	3	45416343-45418852;45416694-45418852	
ZNF337	ZNF337:s:25685996-25686122	s|1e1.1o1|1e2.1o1	0.7285714;0.27142859	0.11106728736922973;0.11106724672576909	False	False	True	2	3	25685662-25685996;25677037-25685996	
ADAR	ADAR:s:154601041-154602248	s|1e1.1o1|2e1.1o1	0.008189484;0.99181056	0.004747158200268934;0.004741006583143142	True	False	False	2	2	154598585-154601231;154598585-154601041	
PHYHIP	PHYHIP:s:22231796-22232338	s|1e1.1o1|1e2.1o1	0.19602272;0.80397725	0.11585695952289178;0.11585700154429349	False	False	True	2	3	22228909-22231796;22228386-22231796	
WHSC1	WHSC1:s:1939654-1939778	s|1e1.1o1|1e2.1o1	0.7833333;0.21666667	0.1376760036270537;0.13767602309126276	False	False	True	2	3	1939778-1942339;1939778-1951072	
RASA2	RASA2:s:141573944-141574067	s|1e1.1o1|1e2.1o1	0.58;0.42	0.13801585014875467;0.13801593469537868	False	False	True	2	3	141574067-141577000;141574067-141580368	
NAA35	NAA35:t:85942155-85942283	t|1e1.1o1|1e2.1o1	0.9722222;0.027777778	0.03744894226697908;0.03744873512655482	False	False	True	2	3	85941273-85942155;85941874-85942155	
ADAR	ADAR:s:154590184-154590409	s|1e1.1o1|2e1.1o1	0.0864899;0.9135101	0.06881412214765424;0.06881403173915804	True	False	False	2	2	154589928-154590262;154589928-154590184	
PHYHIP	PHYHIP:t:22228193-22228386	t|1e1.1o1|1e2.1o1	0.81414473;0.18585527	0.11711862399446753;0.11711866152339927	False	False	True	2	3	22228386-22231796;22228386-22228788	
TCP1	TCP1:s:159787743-159787871	s|1e1.1o1|1e2.1o1	0.9264069;0.07359308	0.05183984891046893;0.051839648167121395	False	False	True	2	3	159785997-159787743;159784067-159787743	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.3216712;0.6783288	0.10773109205960137;0.10773115732112787	False	False	True	2	3	130632278-130635999;130634738-130635999	
RASA2	RASA2:s:141586025-141586229	s|1e1.1o1|2e1.1o1	0.81696427;0.18303572	0.13133715149467814;0.13133719922272385	True	False	False	2	2	141586098-141586646;141586229-141586646	
MICU2	MICU2:s:21502926-21503097	s|1e1.1o1|1e2.1o1	0.7565789;0.24342105	0.13143641755409455;0.13143638535752147	False	False	True	2	3	21496160-21502926;21495318-21502926	
LGALS8	LGALS8:t:236543560-236543648	t|1e1.1o1|1e2.1o1	0.90625;0.09375	0.1073663545052093;0.10736646291800665	False	False	True	2	3	236542787-236543560;236543040-236543560	
DDX5	DDX5:s:64501057-64502069	s|1e1.1o2|1e1.2o2	0.045454547;0.95454544	0.06253957891413772;0.06253954821898437	False	True	False	2	2	64500882-64502010;64500773-64502010	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.8922822;0.107717805	0.0703435201661092;0.07034346156560027	False	False	True	2	3	78645421-78651165;78649291-78651165	
TCP1	TCP1:t:159783941-159784067	t|1e1.1o1|1e2.1o1	0.023701474;0.9762986	0.01811026394192991;0.018109386018074033	False	False	True	2	3	159784067-159787743;159784067-159784666	
PTPN4	PTPN4:t:119920069-119920241	t|1e1.1o1|1e2.1o1	0.9932432;0.006756757	0.0070204800648153995;0.007019177181214675	False	False	True	2	3	119915242-119920069;119916690-119920069	
NRXN3	NRXN3:s:78803620-78803823	s|1e1.1o1|1e2.1o1	0.8039596;0.19604036	0.11019499572355973;0.11019492970893896	False	False	True	2	3	78803823-78810318;78803823-78957242	
ZNF337	ZNF337:t:25676185-25677037	t|1e1.1o1|1e2.1o1	0.15079366;0.8492063	0.0672182802301238;0.0672179551791898	False	False	True	2	3	25677037-25685996;25677037-25685567	
RASA2	RASA2:s:141586646-141586755	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	0.23114744;0.34670046;0.1312644;0.29415268	0.07485949449670079;0.09303764368582819;0.061389986779091264;0.0816660779310421	True	False	True	4	3	141586752-141590130;141586752-141607678;141586755-141590130;141586755-141607678	
KIAA0319L	KIAA0319L:s:35506612-35507135	s|1e1.1o1|1e2.1o1	0.96208644;0.037913606	0.03290900606539522;0.03290871453513297	False	False	True	2	3	35479212-35506612;35474906-35506612	
USP16	USP16:s:29036271-29036374	s|1e1.1o2|1e1.2o2	0.64285713;0.35714287	0.09395303161905545;0.09395305635121676	False	True	False	2	2	29036374-29037276;29036374-29037279	
PTPN4	PTPN4:t:119932424-119932549	t|1e1.1o1|1e2.1o1	0.039826125;0.96017385	0.02656430714999966;0.026563765286836117	False	False	True	2	3	119920241-119932424;119926666-119932424	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.6784802;0.3215198	0.09153648450657205;0.09153646554497864	False	False	True	2	3	70332094-70333022;70332094-70333470	
NRXN3	NRXN3:t:78957242-78957361	t|1e1.1o1|1e2.1o1	0.20412457;0.79587543	0.10651938524505723;0.1065193109969032	False	False	True	2	3	78803823-78957242;78810344-78957242	
TDG	TDG:t:103983295-103983389	t|1e1.1o1|1e2.1o1	0.03846154;0.96153843	0.058933478605305;0.058933776355494884	False	False	True	2	3	103982934-103983295;103983218-103983295	
KIAA0319L	KIAA0319L:t:35478966-35479212	t|1e1.1o1|1e2.1o1	0.047305934;0.95269406	0.032781406807502876;0.032780815062792935	False	False	True	2	3	35479212-35554350;35479212-35506612	
WAC	WAC:t:28533998-28534034	t|1e1.1o1|1e2.1o1	0.21906748;0.78093255	0.08112866755089505;0.0811287109586853	False	False	True	2	3	28533007-28533998;28533620-28533998	
PCDH17	PCDH17:s:57666468-57666526	s|1e1.1o2|1e1.2o2	0.90906084;0.09093915	0.06867097001333805;0.06867104980256182	False	True	False	2	2	57666526-57666661;57666526-57666664	
RPL23AP53	RPL23AP53:t:208344-213710	t|1e1.1o1|1e2.1o1	0.79447114;0.20552886	0.16561014471516586;0.16561011337135265	False	False	True	2	3	213710-219290;213710-216374	
ANKS1A	ANKS1A:s:34970010-34970166	s|1e1.1o1|1e2.1o1	0.28623322;0.7137668	0.051216827662849754;0.05121659086634408	False	False	True	2	3	34970166-34972581;34970166-34981690	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.37391776;0.62608224	0.10994907279317138;0.10994905185545306	False	False	True	2	3	70332094-70333470;70333096-70333470	
NRXN3	NRXN3:t:79467221-79467402	t|1e1.1o1|1e2.1o1	0.93990386;0.060096152	0.06329217475214859;0.06329175781277786	False	False	True	2	3	78988141-79467221;79280538-79467221	
RASA2	RASA2:t:141607678-141607760	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	0.26398534;0.22391805;0.43638393;0.05836004	0.07729268317578572;0.06785433183780205;0.08478362028843082;0.0434491957167383	True	False	True	4	4	141586752-141607678;141586755-141607678;141590141-141607678;141595896-141607678	
WAC	WAC:s:28590720-28590832	s|1e1.1o1|1e2.1o1	0.9873441;0.0126559045	0.004435556076535826;0.004427379560840123	False	False	True	2	3	28590832-28595733;28590832-28608186	
FHOD3	FHOD3:s:36625511-36625749	s|1e1.1o1|1e2.1o1	0.7965857;0.20341435	0.10057381901803976;0.10057386607273029	False	False	True	2	3	36625749-36658075;36625749-36681436	
YLPM1	YLPM1:s:74763322-74764362	s|1e1.1o1|1e2.1o1	0.018867943;0.98113203	0.011239731057086921;0.011238371295997801	False	False	True	2	3	74764362-74771692;74764362-74778447	
ARNT	ARNT:s:150823194-150823345	s|1e1.1o1|1e2.1o1	0.9333991;0.06660096	0.04151146735093146;0.041511948789095914	False	False	True	2	3	150818030-150823194;150817433-150823194	
WAC	WAC:s:28608186-28608431	s|1e1.1o2|1e1.2o2	0.9964912;0.003508815	0.0022149811900707525;0.0022530098684841017	False	True	False	2	2	28608431-28610699;28608431-28610708	
ELAVL2	ELAVL2:s:23825806-23826344	s|1e1.1o1|1e2.1o1	0.7034722;0.29652777	0.10224317807767974;0.10224305674651828	False	False	True	2	3	23765099-23825806;23762249-23825806	
YLPM1	YLPM1:t:74778447-74778683	t|1e1.1o1|1e2.1o1	0.9647356;0.035264403	0.013429488129296055;0.013429808049076586	False	False	True	2	3	74764362-74778447;74771746-74778447	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.01724138;0.98275864	0.022923584891129653;0.02292517165957895	False	False	True	2	3	74637618-74640307;74636498-74640307	
NRXN3	NRXN3:s:79663778-79663949	s|1e1.1o1|1e2.1o1	0.87152207;0.1284779	0.0526552034079037;0.05265543020450034	False	False	True	2	3	79663949-79692173;79663949-79697630	
NRXN3	NRXN3:t:79697630-79697937	t|1e1.1o1|1e2.1o1	0.33424845;0.6657516	0.11803120736739856;0.11803122055628051	False	False	True	2	3	79663949-79697630;79692262-79697630	
DDHD2	DDHD2:t:38247713-38247835	t|1e1.1o1|1e2.1o1	0.21651787;0.78348213	0.14571834764391295;0.14571844457090852	False	False	True	2	3	38245950-38247713;38246300-38247713	
METAP2	METAP2:s:95474046-95474330	s|1e1.1o2|1e1.2o2	0.8223492;0.17765081	0.06377249131321695;0.0637723838805433	False	True	False	2	2	95474330-95476071;95474330-95476074	
DDHD2	DDHD2:s:38260040-38260147	s|1e1.1o3|1e1.2o3|1e1.3o3	0.01754386;0.8513932;0.13003096	0.029064273978680017;0.09956236201560595;0.09583378599962164	False	True	False	3	2	38260147-38260564;38260147-38260600;38260147-38261538	
KIAA0319L	KIAA0319L:t:35474805-35474906	t|1e1.1o1|1e2.1o1	0.072478995;0.927521	0.057136516710375444;0.05713668340282509	False	False	True	2	3	35474906-35506612;35474906-35478966	
FHOD3	FHOD3:t:36658075-36658188	t|1e1.1o1|1e2.1o1|1e3.1o1	0.9191177;0.07077205;0.010752688	0.0667915249161052;0.06376952519101885;0.0168495863213883	False	False	True	3	4	36625749-36658075;36652929-36658075;36653416-36658075	
UBA6	UBA6:s:67644698-67644778	s|1e1.1o1|1e2.1o1	0.92177796;0.07822205	0.048674047075620154;0.048673806080036505	False	False	True	2	3	67641228-67644698;67639124-67644698	
ARNT	ARNT:t:150817361-150817433	t|1e1.1o1|1e2.1o1	0.07321429;0.9267857	0.0436706884669338;0.04367123463120051	False	False	True	2	3	150817433-150823194;150817433-150817920	
WAC	WAC:t:28608186-28608431	t|1e1.1o1|1e2.1o1	0.040339887;0.9596601	0.01813463161852284;0.018138123389263374	False	False	True	2	3	28590832-28608186;28596041-28608186	
ANKS1A	ANKS1A:s:34981690-34981986	s|1e1.1o1|1e2.1o1	0.39406568;0.6059344	0.05365387261087159;0.05365374685991777	False	False	True	2	3	34981986-34982752;34981986-34983113	
ELAVL2	ELAVL2:t:23762006-23762249	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	0.20065789;0.046428572;0.017364461;0.72192967	0.07233796046153942;0.031273421698901016;0.020440112020444472;0.07706400029267163	False	False	True	4	5	23762249-23825806;23762249-23821605;23762249-23821227;23762249-23765009	
MAPT	MAPT:s:45962321-45962470	s|1e1.1o1|1e2.1o1	0.5087379;0.49126208	0.06666944500942189;0.06666938899183064	False	False	True	2	3	45962470-45971859;45962470-45978375	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.9529412;0.047058824	0.05634892296595915;0.05634880371530689	False	False	True	2	3	74636498-74640307;74636498-74637494	
FHOD3	FHOD3:t:36681436-36681570	t|1e1.1o1|1e2.1o1	0.19041583;0.80958414	0.10748987195629084;0.10748989692351046	False	False	True	2	3	36625749-36681436;36658188-36681436	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.1273148;0.8726852	0.0919140990268696;0.09191383404062205	False	False	True	2	3	67639124-67644698;67639124-67641151	
WAC	WAC:s:28610699-28610821	s|1e1.1o1|1e2.1o1	0.04113924;0.95886075	0.022671993706826717;0.02267176157457365	False	False	True	2	3	28610821-28611255;28610821-28611774	
NAF1	NAF1:s:163137199-163137250	s|1e1.1o1|1e2.1o1	0.9599359;0.040064104	0.06103201633300006;0.061032222779137314	False	False	True	2	3	163133256-163137199;163129348-163137199	
KIAA0319L	KIAA0319L:s:35449867-35450005	s|1e1.1o1|1e2.1o1	0.875;0.125	0.1265379336113547;0.12653792911269376	False	False	True	2	3	35448332-35449867;35444303-35449867	
NAF1	NAF1:t:163128669-163129348	t|1e1.1o1|1e2.1o1	0.011766335;0.9882337	0.014618308669453342;0.014614085581782097	False	False	True	2	3	163129348-163137199;163129348-163133154	
KHDRBS2	KHDRBS2:s:62177185-62177312	s|1e1.1o1|1e2.1o1	0.050010204;0.9499898	0.03728374399383342;0.037283768702661056	False	False	True	2	3	62152312-62177185;62047994-62177185	
ARNT	ARNT:s:150816259-150816406	s|1e1.1o2|1e1.2o2	0.94173443;0.05826558	0.0490002533438547;0.04900003042376121	False	True	False	2	2	150814239-150816259;150814236-150816259	
WAC	WAC:t:28611774-28611922	t|1e1.1o1|1e2.1o1	0.9699727;0.030027322	0.01989565941516341;0.01989825711373301	False	False	True	2	3	28610821-28611774;28611481-28611774	
YLPM1	YLPM1:s:74821057-74821137	s|1e1.1o1|1e2.1o1	0.9696691;0.030330881	0.04045386606574507;0.04045298090016304	False	False	True	2	3	74821137-74824256;74821137-74829213	
PRRC2B	PRRC2B:s:131459164-131459356	s|1e1.1o2|1e1.2o2	0.84131384;0.15868616	0.04647060271515283;0.04647048526310219	False	True	False	2	2	131459356-131464763;131459356-131464766	
AGBL4	AGBL4:s:49697277-49697437	s|1e1.1o1|2e1.1o1	0.84030783;0.15969214	0.04187147241737887;0.04187098923655658	True	False	False	2	2	49245864-49697313;49245864-49697277	
USP4	USP4:t:49311514-49311654	t|1e1.1o1|1e2.1o1	0.6854167;0.31458333	0.1400231284775953;0.14002311706326637	False	False	True	2	3	49311654-49324702;49311654-49318309	
ANKS1A	ANKS1A:t:34981690-34981986	t|1e1.1o1|1e2.1o1	0.7209084;0.2790916	0.05277213990066904;0.05277225264695895	False	False	True	2	3	34970166-34981690;34972643-34981690	
AC159540.1	AC159540.1:s:97284690-97284785	s|1e1.1o1|1e2.1o1	0.98365414;0.016345832	0.006671607526687735;0.006686110008973771	False	False	True	2	3	97284785-97284878;97284785-97291540	
NRXN3	NRXN3:s:79805112-79805199	s|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|2e1.1o1	0.66844475;0.03333333;0.13977805;0.018034;0.13909388	0.06369664155378907;0.021304698072603174;0.04429265967897634;0.018091006029189328;0.048503929817418655	True	True	True	5	3	79805190-79853539;79805190-79861039;79805190-79861342;79805190-79861663;79805199-79853539	
PRRC2B	PRRC2B:s:131481726-131481808	s|1e1.1o2|1e1.2o2	0.33409613;0.6659039	0.16630556020453544;0.16630556080908773	False	True	False	2	2	131481808-131482371;131481808-131482374	
AGBL4	AGBL4:t:na-48736452	t|1e1.1o1|1e2.1o1	0.31858975;0.68141025	0.12643103618845877;0.12643102155377275	False	False	True	2	3	48736452-48758900;48736452-48737159	
ANKRD42	ANKRD42:s:83211295-83211430	s|1e1.1o1|1e2.1o1	0.655;0.345	0.11852719635241585;0.11852726540399108	False	False	True	2	3	83211430-83212653;83211430-83224855	
ANKS1A	ANKS1A:t:34983113-34983214	t|1e1.1o1|1e2.1o1	0.6584507;0.3415493	0.05765204856875239;0.05765217508851845	False	False	True	2	3	34981986-34983113;34982827-34983113	
MAPT	MAPT:s:45971859-45971945	s|1e1.1o1|1e2.1o1	0.18368196;0.81631804	0.057963162050944955;0.057963209003766655	False	False	True	2	3	45971945-45974385;45971945-45978375	
