Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
SOBP	SOBP:t:107633514-107635469	t|1e1.1o1|1e2.1o1	0.9722222;0.027777778	0.03673190875317693;0.03673241941184189	False	False	True	2	3	107533610-107633514;107587175-107633514	
TCP1	TCP1:t:159783941-159784067	t|1e1.1o1|1e2.1o1	0.07416667;0.92583334	0.050076479399340276;0.050076736605307065	False	False	True	2	3	159784067-159787743;159784067-159784666	
DDX3Y	DDX3Y:s:12916517-12916634	s|1e1.1o2|1e1.2o2	0.8956522;0.104347825	0.08918144684410757;0.08918165508388266	False	True	False	2	2	12916634-12916907;12916634-12916976	
UBA6	UBA6:s:67644698-67644778	s|1e1.1o1|1e2.1o1	0.98;0.02	0.027750770721141838;0.0277495149332429	False	False	True	2	3	67641228-67644698;67639124-67644698	
METAP2	METAP2:s:95474046-95474330	s|1e1.1o2|1e1.2o2	0.8872441;0.11275594	0.044901480340424814;0.04490166407543401	False	True	False	2	2	95474330-95476071;95474330-95476074	
BMP2K	BMP2K:s:78878734-78879440	s|1e1.1o1|1e2.1o1	0.80283093;0.19716907	0.10197346547891722;0.10197343215158654	False	False	True	2	3	78878891-78887174;78878891-78910610	
RYR2	RYR2:t:237770807-237770887	t|1e1.1o1|1e2.1o1	0.9850713;0.014928699	0.018969435443965475;0.018970261213127483	False	False	True	2	3	237761028-237770807;237769619-237770807	
RYR2	RYR2:s:237783675-237784972	s|1e1.1o2|1e1.2o2	0.99862444;0.0013755392	6.193142556071706e-05;0.00011614209257990196	False	True	False	2	2	237784972-237785969;237784972-237785975	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.023809524;0.97619045	0.031049482976994405;0.031047170460113956	False	False	True	2	3	67639124-67644698;67639124-67641151	
KHDRBS2	KHDRBS2:s:62177185-62177312	s|1e1.1o1|1e2.1o1	0.135255;0.864745	0.07060532825680707;0.07060516391699928	False	False	True	2	3	62152312-62177185;62047994-62177185	
USP4	USP4:t:49311514-49311654	t|1e1.1o1|1e2.1o1	0.033333335;0.96666664	0.050054547520404245;0.05005411998933323	False	False	True	2	3	49311654-49324702;49311654-49318309	
EAF1	EAF1:s:15429913-15430007	s|1e1.1o1|1e2.1o1	0.46230158;0.5376984	0.17022529557896426;0.17022531637857288	False	False	True	2	3	15430007-15432087;15430007-15434348	
TRIP11	TRIP11:s:92039547-92040140	s|1e1.1o2|1e1.2o2	0.99019605;0.009803922	0.01121496314094022;0.011220708405290516	False	True	False	2	2	92033253-92039547;92033250-92039547	
EAF1	EAF1:t:15434348-15434538	t|1e1.1o1|1e2.1o1	0.9564394;0.04356061	0.06226277166854404;0.06226256894763736	False	False	True	2	3	15430007-15434348;15432223-15434348	
FUBP3	FUBP3:s:130632202-130632278	s|1e1.1o1|1e2.1o1	0.76978904;0.23021095	0.06913025812219549;0.06913015820030961	False	False	True	2	3	130632278-130634667;130632278-130635999	
FHOD3	FHOD3:s:36625511-36625749	s|1e1.1o1|1e2.1o1	0.97727275;0.022727273	0.03140148031704684;0.031400540396326254	False	False	True	2	3	36625749-36658075;36625749-36681436	
BMP2K	BMP2K:t:78910610-78916365	t|1e1.1o1|1e2.1o1	0.22291666;0.77708334	0.10219848898523372;0.10219841506533978	False	False	True	2	3	78878891-78910610;78887284-78910610	
KHDRBS2	KHDRBS2:s:61978066-61978212	s|1e1.1o1|1e2.1o1	0.95454544;0.045454547	0.0675310763608796;0.06753140122733266	False	False	True	2	3	61901371-61978066;61894833-61978066	
DDX5	DDX5:s:64501057-64502069	s|1e1.1o2|1e1.2o2	0.04356061;0.9564394	0.05827571318569095;0.05827576137083871	False	True	False	2	2	64500882-64502010;64500773-64502010	
LINC00265	LINC00265:t:39767404-39767670	t|1e1.1o1|1e2.1o1	0.0048076925;0.9951923	0.003938175652500604;0.003941379246259297	False	False	True	2	3	39734044-39767404;39763671-39767404	
UVRAG	UVRAG:t:76016815-76016980	t|1e1.1o1|1e2.1o1	0.98461175;0.015388258	0.019584936472855162;0.019587099887118205	False	False	True	2	3	76008867-76016815;76013102-76016815	
BMS1P20	BMS1P20:s:22303943-22304114	s|1e1.1o2|1e1.2o2	0.69033927;0.30966073	0.10070822536954833;0.10070816845562539	False	True	False	2	2	22304114-22306790;22304114-22306833	
UBTF	UBTF:s:44212819-44212939	s|1e1.1o1|1e2.1o1	0.022233203;0.9777668	0.029884241907447213;0.029883640194808186	False	False	True	2	3	44212454-44212819;44212006-44212819	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.25814074;0.7418592	0.07985320174867157;0.07985328732946492	False	False	True	2	3	130632278-130635999;130634738-130635999	
ADAR	ADAR:s:154601041-154602248	s|1e1.1o1|2e1.1o1	0.025743794;0.9742562	0.015099823898172694;0.015097912617391967	True	False	False	2	2	154598585-154601231;154598585-154601041	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.8881579;0.1118421	0.04904373787034136;0.04904349771985265	False	False	True	2	3	70332094-70333022;70332094-70333470	
TRIP11	TRIP11:s:92014215-92014577	s|1e1.1o1|1e2.1o1	0.41485506;0.5851449	0.1374241635435717;0.13742417461495887	False	False	True	2	3	92011795-92014215;92007852-92014215	
KHDRBS2	KHDRBS2:s:61732682-61732764	s|1e1.1o1|1e2.1o1	0.9040568;0.095943205	0.0331061273330938;0.03310633405165337	False	False	True	2	3	61697253-61732682;61681060-61732682	
KIAA0319L	KIAA0319L:s:35506612-35507135	s|1e1.1o1|1e2.1o1	0.9935065;0.0064935065	0.006453820109736137;0.006447253922869669	False	False	True	2	3	35479212-35506612;35474906-35506612	
ADAR	ADAR:s:154590184-154590409	s|1e1.1o1|2e1.1o1	0.13325031;0.8667497	0.0713122811416085;0.07131215556273035	True	False	False	2	2	154589928-154590262;154589928-154590184	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.20852274;0.7914773	0.09059992253720932;0.09060002457213658	False	False	True	2	3	70332094-70333470;70333096-70333470	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.055555556;0.9444444	0.07039879203650391;0.07039849184936899	False	False	True	2	3	74637618-74640307;74636498-74640307	
RASA2	RASA2:s:141573944-141574067	s|1e1.1o1|1e2.1o1	0.32352942;0.6764706	0.1496331530649155;0.14963315264750146	False	False	True	2	3	141574067-141577000;141574067-141580368	
KHDRBS2	KHDRBS2:t:61697195-61697253	t|1e1.1o1|1e2.1o1	0.9968152;0.0031848426	0.00170644616771541;0.0017246505694489943	False	False	True	2	3	61697253-61732682;61697253-61707330	
KIAA0319L	KIAA0319L:t:35478966-35479212	t|1e1.1o1|1e2.1o1	0.0064935065;0.9935065	0.006447253922869669;0.006453820109736137	False	False	True	2	3	35479212-35554350;35479212-35506612	
KHDRBS2	KHDRBS2:s:61679960-61681060	s|1e1.1o1|2e1.1o1	0.025926713;0.9740733	0.01459039805056132;0.01459109579619501	True	False	False	2	2	61678947-61681009;61678947-61680887	
RASA2	RASA2:t:141580368-141580451	t|1e1.1o1|1e2.1o1	0.8333333;0.16666667	0.12100598032211052;0.12100603089815651	False	False	True	2	3	141574067-141580368;141577106-141580368	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.46634614;0.23402031;0.3107323	0.13720413996139522;0.11299854106726326;0.11525843921634232	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
KIAA0319L	KIAA0319L:t:35474805-35474906	t|1e1.1o1|1e2.1o1	0.025657896;0.9743421	0.03628101460022134;0.03628048846867441	False	False	True	2	3	35474906-35506612;35474906-35478966	
ZNF337	ZNF337:s:25685996-25686122	s|1e1.1o1|1e2.1o1	0.9807692;0.01923077	0.026293959329514435;0.02629416529974151	False	False	True	2	3	25685662-25685996;25677037-25685996	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.9444444;0.055555556	0.07039849184936899;0.07039879203650391	False	False	True	2	3	74636498-74640307;74636498-74637494	
ACAP2	ACAP2:t:195392090-195392147	t|1e1.1o1|1e2.1o1	0.9824507;0.017549261	0.02259001305865841;0.022591265574808672	False	False	True	2	3	195392147-195442795;195392147-195410707	
SETD2	SETD2:s:47083720-47084382	s|1e1.1o1|1e2.1o1	0.19466877;0.80533123	0.0640667942078412;0.06406687530183935	False	False	True	2	3	47081083-47083720;47067118-47083720	
KHDRBS2	KHDRBS2:t:61679960-61681060	t|1e1.1o1|1e2.1o1	0.06295113;0.9370489	0.02327484134527193;0.023274870247746805	False	False	True	2	3	61681060-61732682;61681060-61697195	
KHDRBS2	KHDRBS2:s:61678887-61678947	s|1e1.1o1|1e2.1o1	0.9669918;0.033008203	0.015651248062258975;0.015653581482586745	False	False	True	2	3	61661364-61678887;61652317-61678887	
UBTF	UBTF:t:44211873-44212006	t|1e1.1o1|1e2.1o1	0.9777668;0.022233203	0.029883640194808186;0.029884241907447213	False	False	True	2	3	44212006-44212819;44212006-44212344	
ABCF1	ABCF1:s:30577818-30577913	s|1e1.1o2|1e1.2o2	0.8798077;0.120192304	0.10470819188259238;0.10470801525751033	False	True	False	2	2	30577913-30578073;30577913-30578076	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.69004154;0.30995846	0.06368676494241603;0.06368675623646874	False	False	True	2	3	47067118-47083720;47067118-47079512	
FHOD3	FHOD3:t:36658075-36658188	t|1e1.1o1|1e2.1o1|1e3.1o1	0.969697;0.015151516;0.015151516	0.0371766846838512;0.02475408334369925;0.02475408334369925	False	False	True	3	4	36625749-36658075;36652929-36658075;36653416-36658075	
RPL23AP53	RPL23AP53:t:208344-213710	t|1e1.1o1|1e2.1o1	0.9564394;0.04356061	0.06006448575200588;0.06006391535543052	False	False	True	2	3	213710-219290;213710-216374	
YLPM1	YLPM1:s:74763322-74764362	s|1e1.1o1|1e2.1o1	0.0023828978;0.9976171	7.381816829025204e-05;0.00024047645087960207	False	False	True	2	3	74764362-74771692;74764362-74778447	
RASA2	RASA2:s:141586025-141586229	s|1e1.1o1|2e1.1o1	0.45238096;0.54761904	0.1307643876156672;0.1307644350416052	True	False	False	2	2	141586098-141586646;141586229-141586646	
USP16	USP16:s:29036271-29036374	s|1e1.1o2|1e1.2o2	0.48273808;0.51726186	0.1269792079499514;0.12697917549105944	False	True	False	2	2	29036374-29037276;29036374-29037279	
FHOD3	FHOD3:t:36681436-36681570	t|1e1.1o1|1e2.1o1	0.024404762;0.97559524	0.03339958588192414;0.033401184205644315	False	False	True	2	3	36625749-36681436;36658188-36681436	
DICER1	DICER1:t:95133315-95133503	t|1e1.1o1|1e2.1o1	0.87739235;0.12260766	0.0951082326406252;0.09510832706799882	False	False	True	2	3	95133503-95157230;95133503-95140659	
SHANK1	SHANK1:s:50687582-50687662	s|1e1.1o1|1e2.1o1	0.061011903;0.9389881	0.04574368307273404;0.04574330986672387	False	False	True	2	3	50687040-50687582;50686812-50687582	
PRRC2B	PRRC2B:s:131459164-131459356	s|1e1.1o2|1e1.2o2	0.9301948;0.0698052	0.08664968256425497;0.08664966102742012	False	True	False	2	2	131459356-131464763;131459356-131464766	
YLPM1	YLPM1:t:74778447-74778683	t|1e1.1o1|1e2.1o1	0.99592173;0.0040783146	0.0001624942129634565;0.0002661552225637401	False	False	True	2	3	74764362-74778447;74771746-74778447	
RASA2	RASA2:s:141586646-141586755	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	0.022276994;0.72044444;0.0016892663;0.25644594	0.015359701506430797;0.04747840193255871;0.0012559981468344434;0.048608127323264236	True	False	True	4	3	141586752-141590130;141586752-141607678;141586755-141590130;141586755-141607678	
AGBL4	AGBL4:s:49697277-49697437	s|1e1.1o1|2e1.1o1	0.99082494;0.0091750845	0.010917887376160939;0.01091610329839095	True	False	False	2	2	49245864-49697313;49245864-49697277	
KHDRBS2	KHDRBS2:t:61652255-61652317	t|1e1.1o1|1e2.1o1	0.06563526;0.93436474	0.029191265281390436;0.029191408654260644	False	False	True	2	3	61652317-61678887;61652317-61659117	
NUMA1	NUMA1:s:72012895-72016260	s|1e1.1o1|1e2.1o1	0.90384614;0.09615385	0.08323143005991615;0.08323135513071897	False	False	True	2	3	72012442-72012895;72010854-72012895	
RASA2	RASA2:t:141607678-141607760	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	0.68885636;0.24668643;0.018486395;0.036544748	0.05093893252115908;0.046238558789877045;0.016054241475500105;0.02207410123169304	True	False	True	4	4	141586752-141607678;141586755-141607678;141590141-141607678;141595896-141607678	
AC159540.1	AC159540.1:s:97284690-97284785	s|1e1.1o1|1e2.1o1	0.97906256;0.02093748	0.014665945699000801;0.01466253703833884	False	False	True	2	3	97284785-97284878;97284785-97291540	
AGBL4	AGBL4:t:na-48736452	t|1e1.1o1|1e2.1o1	0.882257;0.117742985	0.04692347271991013;0.046923629379505394	False	False	True	2	3	48736452-48758900;48736452-48737159	
SHANK1	SHANK1:t:50686744-50686812	t|1e1.1o1|1e2.1o1	0.84941864;0.15058139	0.07300104809755453;0.07300090225446679	False	False	True	2	3	50686812-50687582;50686812-50687017	
KIAA1468	KIAA1468:s:62211153-62211242	s|1e1.1o1|1e2.1o1	0.4346591;0.5653409	0.08844383026103354;0.08844379778915722	False	False	True	2	3	62211242-62221037;62211242-62221219	
PRRC2B	PRRC2B:s:131492169-131492260	s|1e1.1o1|1e2.1o1	0.74283373;0.25716627	0.11110818090365075;0.1111083496526994	False	False	True	2	3	131492260-131494405;131492260-131495740	
ZNF337	ZNF337:t:25676185-25677037	t|1e1.1o1|1e2.1o1	0.025;0.975	0.03426760932892284;0.03426802626695005	False	False	True	2	3	25677037-25685996;25677037-25685567	
KDM5D	KDM5D:s:19706794-19706863	s|1e1.1o2|1e1.2o2	0.96875;0.03125	0.0459454128389643;0.04594500413846464	False	True	False	2	2	19706640-19706794;19706608-19706794	
MAPT	MAPT:s:45962321-45962470	s|1e1.1o1|1e2.1o1	0.5995066;0.40049344	0.16338751222713546;0.16338751480757538	False	False	True	2	3	45962470-45971859;45962470-45978375	
DDHD2	DDHD2:s:38260040-38260147	s|1e1.1o3|1e1.2o3|1e1.3o3	0.052307695;0.9346154;0.012820513	0.057900288428834386;0.06323385591558;0.021181867530160693	False	True	False	3	2	38260147-38260564;38260147-38260600;38260147-38261538	
ANKS1A	ANKS1A:s:34970010-34970166	s|1e1.1o1|1e2.1o1	0.41287017;0.58712983	0.044605766533637084;0.0446058724862159	False	False	True	2	3	34970166-34972581;34970166-34981690	
NUMA1	NUMA1:t:72010786-72010854	t|1e1.1o1|1e2.1o1	0.09411765;0.90588236	0.08441535217066118;0.08441526623170617	False	False	True	2	3	72010854-72012895;72010854-72012401	
ANKS1A	ANKS1A:s:34981690-34981986	s|1e1.1o1|1e2.1o1	0.19248976;0.80751026	0.020672035725586513;0.02067317774040454	False	False	True	2	3	34981986-34982752;34981986-34983113	
TARS2	TARS2:s:150492411-150492489	s|1e1.1o1|1e2.1o1	0.122023806;0.8779762	0.1217069125682854;0.12170694796264983	False	False	True	2	3	150492489-150496482;150492489-150497530	
ARNT	ARNT:s:150823194-150823345	s|1e1.1o1|1e2.1o1	0.9943501;0.005649898	0.005404481596665581;0.005397976568575328	False	False	True	2	3	150818030-150823194;150817433-150823194	
AC159540.1	AC159540.1:t:97284690-97284785	t|1e1.1o1|i	0.005747886;0.9942521	0.005458994519161945;0.005460619524113625	False	False	False	1	2	97282084-97284690;97284174-97284689	97284174-97284689
ARNT	ARNT:t:150817361-150817433	t|1e1.1o1|1e2.1o1	0.0053477464;0.9946523	0.004841736550882754;0.004847383213772732	False	False	True	2	3	150817433-150823194;150817433-150817920	
NAF1	NAF1:s:163137199-163137250	s|1e1.1o1|1e2.1o1	0.96267825;0.037321746	0.027103222338715486;0.027103928625194992	False	False	True	2	3	163133256-163137199;163129348-163137199	
NAF1	NAF1:t:163128669-163129348	t|1e1.1o1|1e2.1o1	0.016091764;0.98390824	0.010862990249768905;0.010858976624260051	False	False	True	2	3	163129348-163137199;163129348-163133154	
PPFIA4	PPFIA4:s:203045841-203045987	s|1e1.1o1|1e2.1o1	0.88095236;0.11904762	0.10298841759742822;0.10298842687249216	False	False	True	2	3	203045987-203046248;203045987-203048227	
AC159540.1	AC159540.1:s:97284878-97285007	s|1e1.1o1|1e2.1o1	0.22653039;0.7734696	0.03266284287179577;0.03266248501772559	False	False	True	2	3	97285007-97285303;97285007-97291540	
AC159540.1	AC159540.1:t:97291540-97291878	t|1e1.1o1|1e2.1o1|1e3.1o1	0.015504323;0.7270144;0.25929222	0.009971469683740113;0.03669419054027705;0.036357861208551105	False	False	True	3	4	97284785-97291540;97285007-97291540;97285523-97291540	
TARS2	TARS2:t:150497530-150497747	t|1e1.1o1|1e2.1o1	0.9696691;0.030330881	0.04581408055567379;0.04581395274363816	False	False	True	2	3	150492489-150497530;150496908-150497530	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.4069264;0.5930736	0.14547841353773786;0.14547840103026813	False	False	True	2	3	78297860-78300680;78297860-78645120	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.7276786;0.26116073;0.013076924	0.11923977362560086;0.11775154540091147;0.021483431907711875	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
ARNT	ARNT:s:150816259-150816406	s|1e1.1o2|1e1.2o2	0.9896896;0.010310374	0.012158208394249189;0.012158599808113915	False	True	False	2	2	150814239-150816259;150814236-150816259	
KIAA1468	KIAA1468:t:62221219-62221274	t|1e1.1o1|1e2.1o1	0.66325253;0.3367475	0.0913828092430595;0.0913828162628649	False	False	True	2	3	62211242-62221219;62221108-62221219	
ANKS1A	ANKS1A:t:34981690-34981986	t|1e1.1o1|1e2.1o1	0.54475677;0.45524323	0.042552746147537165;0.04255266327086886	False	False	True	2	3	34970166-34981690;34972643-34981690	
FAM92A1	FAM92A1:s:93701224-93701458	s|1e1.1o1|1e2.1o1	0.42273307;0.57726693	0.07016085562734335;0.07016076404042094	False	False	True	2	3	93701458-93702520;93701458-93703620	
CCNH	CCNH:s:87407976-87408186	s|1e1.1o1|1e2.1o1	0.7933464;0.20665362	0.047883310501648194;0.04788296820551302	False	False	True	2	3	87405007-87407976;87401772-87407976	
ARHGAP21	ARHGAP21:s:24629996-24630050	s|1e1.1o1|1e2.1o1	0.9500035;0.049996525	0.016395013508736046;0.016396809061337055	False	False	True	2	3	24622762-24629996;24621369-24629996	
PIGT	PIGT:t:45418852-45418979	t|1e1.1o1|1e2.1o1	0.053381458;0.94661856	0.04946870185331474;0.0494683784289508	False	False	True	2	3	45416343-45418852;45416694-45418852	
MFSD6	MFSD6:t:190435977-190437561	t|1e1.1o1|1e2.1o1	0.9583333;0.041666668	0.08224436879994916;0.0822442378089798	False	False	True	2	3	190408503-190435977;190415413-190435977	
CHD5	CHD5:s:6179945-6180134	s|1e1.1o2|1e1.2o2	0.9305048;0.069495186	0.018117453538124547;0.018116959163782455	False	True	False	2	2	6168277-6179945;6168274-6179945	
KIAA1468	KIAA1468:s:62232332-62232427	s|1e1.1o1|1e2.1o1|1e3.1o1	0.2745098;0.00952381;0.7156863	0.09580600938712097;0.01410744531139249;0.09650653636552249	False	False	True	3	4	62232427-62232577;62232427-62234880;62232427-62244764	
ARHGAP21	ARHGAP21:s:24619473-24621369	s|1e1.1o1|1e2.1o1	0.04442362;0.95557636	0.01394502728498884;0.013943868563299421	False	False	True	2	3	24609531-24619473;24607903-24619473	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.9583333;0.041666668	0.059828377734830324;0.05982855253723752	False	False	True	2	3	78645421-78651165;78649291-78651165	
YLPM1	YLPM1:s:74824256-74824307	s|1e1.1o1|1e2.1o1	0.041666668;0.9583333	0.06008317623507467;0.06008383276698125	False	False	True	2	3	74824307-74827372;74824307-74829213	
ANKRD42	ANKRD42:s:83240759-83240934	s|1e1.1o1|1e2.1o1	0.96428573;0.035714287	0.0595996785236276;0.059600021721230675	False	False	True	2	3	83240934-83245498;83240934-83247943	
ARHGAP21	ARHGAP21:t:24619473-24621369	t|1e1.1o1|1e2.1o1	0.044491976;0.955508	0.014392635194389287;0.014395281508018307	False	False	True	2	3	24621369-24629996;24621369-24622733	
YLPM1	YLPM1:t:74829213-74829343	t|1e1.1o1|1e2.1o1	0.041666668;0.9583333	0.06008317623507467;0.06008383276698125	False	False	True	2	3	74821137-74829213;74824307-74829213	
FAM92A1	FAM92A1:t:93703620-93703688	t|1e1.1o1|1e2.1o1	0.50866675;0.49133325	0.06911627386350042;0.06911639178542428	False	False	True	2	3	93701458-93703620;93702543-93703620	
ANKRD42	ANKRD42:t:83247943-83248971	t|1e1.1o1|1e2.1o1	0.016397849;0.98360217	0.022381099004321156;0.02238074613384743	False	False	True	2	3	83240934-83247943;83245624-83247943	
CHD5	CHD5:s:6106616-6106779	s|1e1.1o1|1e2.1o1	0.8603398;0.13966018	0.030799252000954458;0.03079918495991301	False	False	True	2	3	6106509-6106616;6106287-6106616	
YEATS2	YEATS2:s:183728690-183728851	s|1e1.1o1|1e2.1o1	0.5736513;0.42634863	0.07386918810681263;0.07386912184870957	False	False	True	2	3	183728851-183736718;183728851-183747672	
ARHGAP21	ARHGAP21:t:24607745-24607903	t|1e1.1o1|1e2.1o1	0.97570395;0.024296042	0.012799897375109528;0.012796406117960022	False	False	True	2	3	24607903-24619473;24607903-24609430	
YEATS2	YEATS2:s:183747672-183747716	s|1e1.1o1|1e2.2o2	0.9852152;0.0147847785	0.010028584582890314;0.010024616576606239	False	False	True	2	3	183747716-183752073;183747716-183754126	
