Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
ANKS1A	ANKS1A:t:34983113-34983214	t|1e1.1o1|1e2.1o1	0.9158249;0.084175125	0.03315440420111033;0.03315395367004412	False	False	True	2	3	34981986-34983113;34982827-34983113	
PHYHIP	PHYHIP:t:22228193-22228386	t|1e1.1o1|1e2.1o1	0.9192709;0.08072917	0.0718519803800442;0.07185179873730842	False	False	True	2	3	22228386-22231796;22228386-22228788	
LGALS8	LGALS8:t:236543560-236543648	t|1e1.1o1|1e2.1o1	0.855;0.14500001	0.12880201621526677;0.12880201827600948	False	False	True	2	3	236542787-236543560;236543040-236543560	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.9921875;0.0078125	0.008150901512706265;0.008149525457969736	False	False	True	2	3	47067118-47083720;47067118-47079512	
ANKS1A	ANKS1A:s:35083417-35083503	s|1e1.1o2|1e1.2o2	0.083333336;0.9166667	0.04101395332054974;0.04101491575457197	False	True	False	2	2	35083503-35084118;35083503-35084121	
AGBL4	AGBL4:s:49697277-49697437	s|1e1.1o1|2e1.1o1	0.85380745;0.14619252	0.03871835384160657;0.0387182801857884	True	False	False	2	2	49245864-49697313;49245864-49697277	
RASA2	RASA2:s:141573944-141574067	s|1e1.1o1|1e2.1o1	0.5;0.5	0.15112631397577125;0.15112635636224156	False	False	True	2	3	141574067-141577000;141574067-141580368	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.84930193;0.15069804	0.05583433154130186;0.05583464401952873	False	False	True	2	3	70332094-70333022;70332094-70333470	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.38523394;0.6147661	0.11990308199545827;0.11990311734312516	False	False	True	2	3	78297860-78300680;78297860-78645120	
TARS2	TARS2:s:150492411-150492489	s|1e1.1o1|1e2.1o1	0.31475127;0.68524873	0.08810764730339922;0.08810757441733093	False	False	True	2	3	150492489-150496482;150492489-150497530	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.58500004;0.35373318;0.072916664	0.11402892914332528;0.10652070746323455;0.05302975153210026	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
KHDRBS2	KHDRBS2:t:61697195-61697253	t|1e1.1o1|1e2.1o1	0.9972527;0.0027473357	0.001192420113579564;0.0012571384089546838	False	False	True	2	3	61697253-61732682;61697253-61707330	
AGBL4	AGBL4:t:na-48736452	t|1e1.1o1|1e2.1o1	0.8076923;0.1923077	0.14391486471129386;0.1439149132680206	False	False	True	2	3	48736452-48758900;48736452-48737159	
KIAA1468	KIAA1468:s:62211153-62211242	s|1e1.1o1|1e2.1o1	0.33726364;0.66273636	0.04821078217905173;0.048210874514641774	False	False	True	2	3	62211242-62221037;62211242-62221219	
UBA6	UBA6:s:67644698-67644778	s|1e1.1o1|1e2.1o1	0.993242;0.006757991	0.006906834450100323;0.006910211233279723	False	False	True	2	3	67641228-67644698;67639124-67644698	
AC019118.2	AC019118.2:t:2897188-2897304	t|1e1.1o1|1e2.1o1	0.02631579;0.9736842	0.039672813683206354;0.0396716783458804	False	False	True	2	3	2897304-2965814;2897304-2948270	
TRIP11	TRIP11:s:92011755-92011795	s|1e1.1o1|1e2.1o1	0.8798077;0.120192304	0.10102388280501878;0.10102385771198417	False	False	True	2	3	92011072-92011755;92007852-92011755	
LTV1	LTV1:s:143857303-143857583	s|1e1.1o1|2e1.1o1	0.3045635;0.6954365	0.17150295767888832;0.171502955335178	True	False	False	2	2	143857444-143857752;143857583-143857752	
KHDRBS2	KHDRBS2:s:61679960-61681060	s|1e1.1o1|2e1.1o1	0.0029069767;0.997093	0.0015359195395750961;0.0015378231817686958	True	False	False	2	2	61678947-61681009;61678947-61680887	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.19546892;0.8045311	0.06767097767123825;0.06767081731134576	False	False	True	2	3	70332094-70333470;70333096-70333470	
ARHGAP21	ARHGAP21:s:24629996-24630050	s|1e1.1o1|1e2.1o1	0.97568864;0.024311349	0.013744485131896978;0.013744010996523353	False	False	True	2	3	24622762-24629996;24621369-24629996	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.8333333;0.16666667	0.07773114736195472;0.07773099368358054	False	False	True	2	3	78645421-78651165;78649291-78651165	
FUBP3	FUBP3:s:130632202-130632278	s|1e1.1o1|1e2.1o1	0.5631649;0.4368351	0.1084417963309504;0.10844183004320225	False	False	True	2	3	130632278-130634667;130632278-130635999	
NRXN3	NRXN3:s:78803620-78803823	s|1e1.1o1|1e2.1o1	0.98112535;0.018874645	0.025213025221448894;0.02521266284239588	False	False	True	2	3	78803823-78810318;78803823-78957242	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.36533535;0.031376895;0.58286196	0.1272990665282064;0.03660074092346386;0.12493090789668987	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
RASA2	RASA2:t:141580368-141580451	t|1e1.1o1|1e2.1o1	0.62916666;0.37083334	0.16520871129269002;0.16520875970887777	False	False	True	2	3	141574067-141580368;141577106-141580368	
RASA2	RASA2:s:141586025-141586229	s|1e1.1o1|2e1.1o1	0.43649733;0.56350267	0.1444545866383843;0.14445454317149475	True	False	False	2	2	141586098-141586646;141586229-141586646	
AC159540.1	AC159540.1:s:97284690-97284785	s|1e1.1o1|1e2.1o1	0.99901474;0.0009852457	0.0;1.6715159036077674e-05	False	False	True	2	3	97284785-97284878;97284785-97291540	
TARS2	TARS2:t:150497530-150497747	t|1e1.1o1|1e2.1o1	0.72809523;0.27190477	0.09537909762535968;0.09537904999398844	False	False	True	2	3	150492489-150497530;150496908-150497530	
DDX5	DDX5:s:64501057-64502069	s|1e1.1o2|1e1.2o2	0.045454547;0.95454544	0.06846111235176978;0.06846068749569327	False	True	False	2	2	64500882-64502010;64500773-64502010	
PIGT	PIGT:s:45416067-45416343	s|1e1.1o1|1e2.1o1	0.984123;0.015877016	0.019710301132937553;0.019710154820299634	False	False	True	2	3	45416343-45416517;45416343-45418852	
NRXN3	NRXN3:t:78957242-78957361	t|1e1.1o1|1e2.1o1	0.016129032;0.983871	0.02029776025119097;0.020294703408708835	False	False	True	2	3	78803823-78957242;78810344-78957242	
DDHD2	DDHD2:t:38247713-38247835	t|1e1.1o1|1e2.1o1	0.22970779;0.77029216	0.14942051551431867;0.14942049866034224	False	False	True	2	3	38245950-38247713;38246300-38247713	
KIAA1468	KIAA1468:t:62221219-62221274	t|1e1.1o1|1e2.1o1	0.671272;0.32872802	0.053942784444498265;0.05394273557652438	False	False	True	2	3	62211242-62221219;62221108-62221219	
ARHGAP21	ARHGAP21:s:24619473-24621369	s|1e1.1o1|1e2.1o1	0.028324747;0.9716753	0.012167783998099748;0.012169241517613682	False	False	True	2	3	24609531-24619473;24607903-24619473	
ARHGAP21	ARHGAP21:t:24619473-24621369	t|1e1.1o1|1e2.1o1	0.016473426;0.9835266	0.008807725419566809;0.008806181960927749	False	False	True	2	3	24621369-24629996;24621369-24622733	
RASA2	RASA2:s:141586646-141586755	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	0.15198758;0.5403973;0.028117951;0.273947	0.0496016434236179;0.07426944887410752;0.027646850733311273;0.07573297831020787	True	False	True	4	3	141586752-141590130;141586752-141607678;141586755-141590130;141586755-141607678	
SMEK2	SMEK2:s:55603978-55604076	s|1e1.1o1|1e2.1o1	0.5754986;0.42450142	0.13816215101505946;0.13816209807663507	False	False	True	2	3	55599039-55603978;55588956-55603978	
KHDRBS2	KHDRBS2:t:61679960-61681060	t|1e1.1o1|1e2.1o1	0.024715187;0.9752848	0.014271655027338362;0.014273088654950694	False	False	True	2	3	61681060-61732682;61681060-61697195	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.0060975607;0.99390244	0.005974364565978614;0.005973070985994918	False	False	True	2	3	74637618-74640307;74636498-74640307	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.009901961;0.990098	0.012390033989827423;0.012388598417415944	False	False	True	2	3	67639124-67644698;67639124-67641151	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.30086207;0.6991379	0.08034102927107127;0.08034104688677426	False	False	True	2	3	130632278-130635999;130634738-130635999	
AC159540.1	AC159540.1:t:97284690-97284785	t|1e1.1o1|i	0.028606314;0.9713937	0.021615701158815632;0.021614914650808913	False	False	False	1	2	97282084-97284690;97284174-97284689	97284174-97284689
PIGT	PIGT:t:45418852-45418979	t|1e1.1o1|1e2.1o1	0.015388258;0.98461175	0.019929427178048752;0.019931122209456646	False	False	True	2	3	45416343-45418852;45416694-45418852	
RASA2	RASA2:t:141607678-141607760	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	0.525857;0.26647317;0.18346384;0.03353723	0.07820677308692868;0.06499413872165141;0.05324533728126726;0.025237031797836613	True	False	True	4	4	141586752-141607678;141586755-141607678;141590141-141607678;141595896-141607678	
ARNT	ARNT:s:150823194-150823345	s|1e1.1o1|1e2.1o1	0.97253406;0.027465919	0.02464567912355988;0.024645370858437085	False	False	True	2	3	150818030-150823194;150817433-150823194	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.98214287;0.017857144	0.017717628559255787;0.017716852748440842	False	False	True	2	3	74636498-74640307;74636498-74637494	
NAF1	NAF1:s:163137199-163137250	s|1e1.1o1|1e2.1o1	0.8333333;0.16666667	0.07908246847817785;0.0790822870488949	False	False	True	2	3	163133256-163137199;163129348-163137199	
ELAVL2	ELAVL2:t:23762006-23762249	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	0.05321558;0.040909093;0.014705882;0.8588816	0.07959778237102576;0.07208617631526033;0.027515357673290428;0.10629106400983883	False	False	True	4	5	23762249-23825806;23762249-23821605;23762249-23821227;23762249-23765009	
SMEK2	SMEK2:t:55588879-55588956	t|1e1.1o1|1e2.1o1	0.5096154;0.4903846	0.16962863764241323;0.1696287027785155	False	False	True	2	3	55588956-55603978;55588956-55598416	
NRXN3	NRXN3:t:79467221-79467402	t|1e1.1o1|1e2.1o1	0.875;0.125	0.10183120769986008;0.10183100363319894	False	False	True	2	3	78988141-79467221;79280538-79467221	
NRXN3	NRXN3:s:79663778-79663949	s|1e1.1o1|1e2.1o1	0.8045764;0.19542363	0.11613618354487686;0.1161361710994117	False	False	True	2	3	79663949-79692173;79663949-79697630	
ARNT	ARNT:t:150817361-150817433	t|1e1.1o1|1e2.1o1	0.031331763;0.9686682	0.02673704610873466;0.02673650449810034	False	False	True	2	3	150817433-150823194;150817433-150817920	
MIR4500HG	MIR4500HG:s:87670836-87670963	s|1e1.1o1|1e2.1o1	0.96153843;0.03846154	0.05289781269561503;0.05289757862059007	False	False	True	2	3	87615755-87670836;87511470-87670836	
AC159540.1	AC159540.1:s:97284878-97285007	s|1e1.1o1|1e2.1o1	0.15985855;0.8401415	0.021751582361582998;0.02175043975706147	False	False	True	2	3	97285007-97285303;97285007-97291540	
USP4	USP4:s:49280744-49280847	s|1e1.1o1|1e2.1o1	0.76874995;0.23125	0.1047376195228949;0.1047376125249003	False	False	True	2	3	49278902-49280744;49278451-49280744	
KHDRBS2	KHDRBS2:s:61678887-61678947	s|1e1.1o1|1e2.1o1	0.9703368;0.029663147	0.01960325117399106;0.0196032662237515	False	False	True	2	3	61661364-61678887;61652317-61678887	
KIAA1468	KIAA1468:s:62232332-62232427	s|1e1.1o1|1e2.1o1|1e3.1o1	0.586532;0.12868218;0.26739925	0.10347620561949054;0.07547338383177857;0.09069294229832027	False	False	True	3	4	62232427-62232577;62232427-62234880;62232427-62244764	
KHDRBS2	KHDRBS2:s:61652255-61652317	s|1e1.1o1|1e2.1o1	0.0411036;0.9588964	0.042943643260543944;0.042942456875318606	False	False	True	2	3	61646452-61652255;61630501-61652255	
ARNT	ARNT:s:150816259-150816406	s|1e1.1o2|1e1.2o2	0.951768;0.04823201	0.04096973003545173;0.04097061924834202	False	True	False	2	2	150814239-150816259;150814236-150816259	
ANKRD42	ANKRD42:s:83211295-83211430	s|1e1.1o1|1e2.1o1	0.6751918;0.32480818	0.11743910841335498;0.1174390728292449	False	False	True	2	3	83211430-83212653;83211430-83224855	
PRRC2B	PRRC2B:s:131459164-131459356	s|1e1.1o2|1e1.2o2	0.8772006;0.12279943	0.06394136898517269;0.06394150772918118	False	True	False	2	2	131459356-131464763;131459356-131464766	
