Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
PTPN4	PTPN4:t:119920069-119920241	t|1e1.1o1|1e2.1o1	0.98125;0.01875	0.021670795111863803;0.021669961139499993	False	False	True	2	3	119915242-119920069;119916690-119920069	
UVRAG	UVRAG:t:76016815-76016980	t|1e1.1o1|1e2.1o1	0.9866643;0.013335705	0.016538058908040092;0.01654006847368812	False	False	True	2	3	76008867-76016815;76013102-76016815	
PHF14	PHF14:s:10974835-10974945	s|1e1.1o1|1e2.1o1	0.97523785;0.024762183	0.022152871218796732;0.02215499935818521	False	False	True	2	3	10974945-10982372;10974945-10990703	
LINC00265	LINC00265:t:39767404-39767670	t|1e1.1o1|1e2.1o1	0.4375;0.5625	0.14841274658126813;0.1484127631782993	False	False	True	2	3	39734044-39767404;39763671-39767404	
EAF1	EAF1:s:15429913-15430007	s|1e1.1o1|1e2.1o1	0.7397373;0.26026273	0.13506870170519714;0.13506865322826211	False	False	True	2	3	15430007-15432087;15430007-15434348	
RYR2	RYR2:s:237760955-237761028	s|1e1.1o1|1e2.1o1	0.1388889;0.8611111	0.04656358796680447;0.04656359618051234	False	False	True	2	3	237761028-237769587;237761028-237770807	
CDC42SE2	CDC42SE2:s:131390993-131391108	s|1e1.1o2|1e1.2o2	0.80283093;0.19716907	0.05088109139786604;0.0508807925425907	False	True	False	2	2	131391108-131391829;131391108-131391918	
PHC1	PHC1:t:8922633-8922788	t|1e1.1o1|1e2.1o1|2e2.1o1	0.0037245112;0.87693745;0.119514465	0.003802168007875607;0.05330546513125863;0.052998109733285795	False	True	True	3	3	8921065-8922633;8921750-8922633;8921750-8922657	
SOBP	SOBP:t:107633514-107635469	t|1e1.1o1|1e2.1o1	0.33352274;0.6664773	0.11281442238622086;0.11281433749829349	False	False	True	2	3	107533610-107633514;107587175-107633514	
AGAP6	AGAP6:t:50008711-50010499	t|1e1.1o1|1e2.1o1	0.9798256;0.020174418	0.016404713467854184;0.016407363347222793	False	False	True	2	3	50008076-50008711;50008633-50008711	
PTPN4	PTPN4:t:119932424-119932549	t|1e1.1o1|1e2.1o1	0.25302368;0.74697626	0.057829221134867305;0.0578290897003314	False	False	True	2	3	119920241-119932424;119926666-119932424	
BMP2K	BMP2K:s:78878734-78879440	s|1e1.1o1|1e2.1o1	0.16051829;0.8394817	0.08143948683628731;0.08143952540157166	False	False	True	2	3	78878891-78887174;78878891-78910610	
PHF14	PHF14:t:10990703-10990847	t|1e1.1o1|1e2.1o1	0.15;0.85	0.1048859492429432;0.10488581822427101	False	False	True	2	3	10974945-10990703;10983159-10990703	
RYR2	RYR2:t:237770807-237770887	t|1e1.1o1|1e2.1o1	0.91722256;0.08277744	0.039388171560355366;0.03938795323489177	False	False	True	2	3	237761028-237770807;237769619-237770807	
LGALS8	LGALS8:t:236543560-236543648	t|1e1.1o1|1e2.1o1	0.96153843;0.03846154	0.05685519755815868;0.0568548099462305	False	False	True	2	3	236542787-236543560;236543040-236543560	
UBA6	UBA6:s:67644698-67644778	s|1e1.1o1|1e2.1o1	0.91944444;0.08055556	0.04793108977348815;0.047931772569036184	False	False	True	2	3	67641228-67644698;67639124-67644698	
AC019118.2	AC019118.2:t:2897188-2897304	t|1e1.1o1|1e2.1o1	0.0411036;0.9588964	0.05033215590813128;0.05033139291026719	False	False	True	2	3	2897304-2965814;2897304-2948270	
DPYSL2	DPYSL2:t:26581969-26582057	t|1e1.1o1|1e2.1o1	0.10164835;0.89835167	0.1005947848999591;0.10059479708580747	False	False	True	2	3	26514679-26581969;26578293-26581969	
DDX3Y	DDX3Y:t:12907537-12907594	t|1e1.1o1|1e2.1o1	0.9791667;0.020833334	0.02748836670308119;0.027489986973462086	False	False	True	2	3	12904981-12907537;12905815-12907537	
METAP2	METAP2:s:95474046-95474330	s|1e1.1o2|1e1.2o2	0.86437845;0.13562156	0.07412658144360158;0.07412659612884014	False	True	False	2	2	95474330-95476071;95474330-95476074	
EAF1	EAF1:t:15434348-15434538	t|1e1.1o1|1e2.1o1	0.28223684;0.7177632	0.14290536995861458;0.14290532332412986	False	False	True	2	3	15430007-15434348;15432223-15434348	
PHYHIP	PHYHIP:s:22231796-22232338	s|1e1.1o1|1e2.1o1	0.04119928;0.95880073	0.02756466519797302;0.027565454528016342	False	False	True	2	3	22228909-22231796;22228386-22231796	
SHANK1	SHANK1:s:50687582-50687662	s|1e1.1o1|1e2.1o1	0.2339871;0.7660129	0.06228915993666277;0.062289324608649756	False	False	True	2	3	50687040-50687582;50686812-50687582	
BMP2K	BMP2K:t:78910610-78916365	t|1e1.1o1|1e2.1o1	0.72722673;0.27277327	0.08864850143455881;0.08864846448043828	False	False	True	2	3	78878891-78910610;78887284-78910610	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.0941723;0.9058277	0.053171943087210925;0.0531713422232049	False	False	True	2	3	67639124-67644698;67639124-67641151	
ADAR	ADAR:s:154601041-154602248	s|1e1.1o1|2e1.1o1	0.03110119;0.9688988	0.01691103777870059;0.016909854177175346	True	False	False	2	2	154598585-154601231;154598585-154601041	
ST7	ST7:t:117099762-117099844	t|1e1.1o1|1e2.1o1	0.025657896;0.9743421	0.035123682763293966;0.035124192094820074	False	False	True	2	3	116953691-117099762;117020629-117099762	
RYR2	RYR2:s:237783675-237784972	s|1e1.1o2|1e1.2o2	0.9872948;0.01270522	0.009481903760909361;0.00948411323965073	False	True	False	2	2	237784972-237785969;237784972-237785975	
DDX3Y	DDX3Y:s:12916517-12916634	s|1e1.1o2|1e1.2o2	0.871204;0.12879592	0.05218714643854593;0.05218708998247151	False	True	False	2	2	12916634-12916907;12916634-12916976	
SHANK1	SHANK1:t:50686744-50686812	t|1e1.1o1|1e2.1o1	0.7973077;0.2026923	0.06432935998442804;0.06432951616391398	False	False	True	2	3	50686812-50687582;50686812-50687017	
PHF14	PHF14:s:11061791-11061851	s|1e1.1o1|2e1.1o1	0.88072145;0.11927855	0.03948942176554197;0.039488559028163485	True	False	False	2	2	11061841-11061964;11061851-11061964	
TRIP11	TRIP11:s:92039547-92040140	s|1e1.1o2|1e1.2o2	0.9862988;0.013701201	0.016774430951534337;0.016772813464554795	False	True	False	2	2	92033253-92039547;92033250-92039547	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.5417391;0.4582609	0.1260313202077704;0.12603133720903104	False	False	True	2	3	78297860-78300680;78297860-78645120	
PHF14	PHF14:s:11061964-11062085	s|1e1.1o1|1e2.1o1|1e3.1o1	0.09663865;0.7111111;0.19966584	0.06967471693079698;0.12044639011069522;0.10071336159030829	False	False	True	3	4	11062085-11062671;11062085-11102486;11062085-11111350	
PHYHIP	PHYHIP:t:22228193-22228386	t|1e1.1o1|1e2.1o1	0.89440584;0.105594136	0.05655653974171186;0.05655641575170219	False	False	True	2	3	22228386-22231796;22228386-22228788	
MIR4500HG	MIR4500HG:s:87670836-87670963	s|1e1.1o1|1e2.1o1	0.890625;0.109375	0.08578143695262726;0.0857816481698119	False	False	True	2	3	87615755-87670836;87511470-87670836	
TARS2	TARS2:s:150492411-150492489	s|1e1.1o1|1e2.1o1	0.20300388;0.7969961	0.09663203025223856;0.09663206069815189	False	False	True	2	3	150492489-150496482;150492489-150497530	
TARS2	TARS2:t:150497530-150497747	t|1e1.1o1|1e2.1o1	0.75765306;0.24234694	0.10224011057400832;0.1022401616702796	False	False	True	2	3	150492489-150497530;150496908-150497530	
ST7	ST7:s:117131885-117131960	s|1e1.1o1|1e2.1o1	0.25;0.75	0.12972991410280085;0.1297300038172486	False	False	True	2	3	117131960-117134124;117131960-117136081	
SETD2	SETD2:s:47083720-47084382	s|1e1.1o1|1e2.1o1	0.16849817;0.83150184	0.06215433454537472;0.06215438894885366	False	False	True	2	3	47081083-47083720;47067118-47083720	
SPIN3	SPIN3:s:56995216-56995612	s|1e1.1o1|2e1.1o1|3e1.1o1	0.08296493;0.14826256;0.7630912	0.06472637787188369;0.07163420129163464;0.08889833619786768	True	False	False	3	2	56994949-56995281;56994949-56995242;56994949-56995216	
TRIP11	TRIP11:s:92014215-92014577	s|1e1.1o1|1e2.1o1	0.42473722;0.5752628	0.1157390312439025;0.1157390261413736	False	False	True	2	3	92011795-92014215;92007852-92014215	
TRIP11	TRIP11:s:92011755-92011795	s|1e1.1o1|1e2.1o1	0.9050481;0.09495193	0.10882664066841383;0.10882683344391697	False	False	True	2	3	92011072-92011755;92007852-92011755	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.69882405;0.30117595	0.06345920217236023;0.06345895112356709	False	False	True	2	3	70332094-70333022;70332094-70333470	
ST7	ST7:t:117136081-117136235	t|1e1.1o1|1e2.1o1	0.75;0.25	0.15766314475576987;0.15766311858256066	False	False	True	2	3	117131960-117136081;117134192-117136081	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.40622145;0.5937785	0.08188316335701976;0.08188318010671472	False	False	True	2	3	70332094-70333470;70333096-70333470	
ADAR	ADAR:s:154590184-154590409	s|1e1.1o1|2e1.1o1	0.13461539;0.86538464	0.09387593976284653;0.09387592772190134	True	False	False	2	2	154589928-154590262;154589928-154590184	
TSNAXIP1	TSNAXIP1:t:67824583-67824779	t|1e1.1o1|1e2.1o1	0.7022727;0.2977273	0.16615416039936676;0.1661541122356063	False	False	True	2	3	67814401-67824583;67821225-67824583	
NAA35	NAA35:t:85942155-85942283	t|1e1.1o1|1e2.1o1	0.8385416;0.16145834	0.13013234913387528;0.13013219232348744	False	False	True	2	3	85941273-85942155;85941874-85942155	
AC159540.1	AC159540.1:s:97284690-97284785	s|1e1.1o1|1e2.1o1	0.9864646;0.013535334	0.007693673697129586;0.007694575576996587	False	False	True	2	3	97284785-97284878;97284785-97291540	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.5134054;0.03706564;0.43157896	0.10452414700948039;0.046396265697480614;0.09860557275911869	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
ACAP2	ACAP2:t:195392090-195392147	t|1e1.1o1|1e2.1o1	0.62414384;0.37585616	0.0879668937001292;0.08796693812749251	False	False	True	2	3	195392147-195442795;195392147-195410707	
AC159540.1	AC159540.1:t:97284690-97284785	t|1e1.1o1|i	0.029787773;0.9702122	0.020833964500455597;0.020833092811642872	False	False	False	1	2	97282084-97284690;97284174-97284689	97284174-97284689
ACAP2	ACAP2:s:195326885-195326959	s|1e1.1o1|1e2.1o1	0.9736842;0.02631579	0.036069489156479145;0.036069979604957454	False	False	True	2	3	195325455-195326885;195320813-195326885	
TMEM117	TMEM117:s:43944210-43944342	s|1e1.1o1|1e2.1o1	0.66608393;0.33391607	0.13535734611542244;0.13535737817963617	False	False	True	2	3	43944342-44143525;43944342-44211290	
TMEM117	TMEM117:t:44211290-44211387	t|1e1.1o1|1e2.1o1	0.4047619;0.5952381	0.14413086926144092;0.14413091669784012	False	False	True	2	3	43944342-44211290;44143624-44211290	
MICU2	MICU2:t:21514353-21514418	t|1e1.1o1|1e2.1o1	0.3294069;0.67059314	0.10571533817586626;0.10571541639677878	False	False	True	2	3	21514418-21521245;21514418-21515534	
DDHD2	DDHD2:s:38245742-38245950	s|1e1.1o1|1e2.1o1	0.7301587;0.26984128	0.12629422349775463;0.12629422879372726	False	False	True	2	3	38245950-38246233;38245950-38247713	
ZNF337	ZNF337:s:25685996-25686122	s|1e1.1o1|1e2.1o1	0.7361111;0.2638889	0.10722420938653333;0.10722413645415663	False	False	True	2	3	25685662-25685996;25677037-25685996	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.40714285;0.41495726;0.21222222	0.11662508492169486;0.11743861483795603;0.10464796713680997	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
ACAP2	ACAP2:t:195320701-195320813	t|1e1.1o1|1e2.1o1	0.02631579;0.9736842	0.038731401830447;0.03873119033773111	False	False	True	2	3	195320813-195326885;195320813-195325444	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.9605263;0.039473683	0.044157566999592744;0.044157556324919675	False	False	True	2	3	78645421-78651165;78649291-78651165	
USP4	USP4:s:49280744-49280847	s|1e1.1o1|1e2.1o1	0.8119877;0.1880123	0.07070682438996145;0.07070664344371937	False	False	True	2	3	49278902-49280744;49278451-49280744	
NRXN3	NRXN3:s:78803620-78803823	s|1e1.1o1|1e2.1o1	0.93509614;0.06490385	0.04515864483729135;0.045158702504004895	False	False	True	2	3	78803823-78810318;78803823-78957242	
FUBP3	FUBP3:s:130632202-130632278	s|1e1.1o1|1e2.1o1	0.95307916;0.04692082	0.05180343495093356;0.05180322366697439	False	False	True	2	3	130632278-130634667;130632278-130635999	
KHDRBS2	KHDRBS2:s:62177185-62177312	s|1e1.1o1|1e2.1o1	0.068510056;0.93148994	0.026352668120313567;0.026352343829030792	False	False	True	2	3	62152312-62177185;62047994-62177185	
KHDRBS2	KHDRBS2:s:61978066-61978212	s|1e1.1o1|1e2.1o1	0.98128474;0.018715277	0.012350066065809833;0.012354813844377201	False	False	True	2	3	61901371-61978066;61894833-61978066	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.02236842;0.97763157	0.019315107233402608;0.01931564437256482	False	False	True	2	3	74637618-74640307;74636498-74640307	
AC159540.1	AC159540.1:s:97284878-97285007	s|1e1.1o1|1e2.1o1	0.13683446;0.8631655	0.024203280130746595;0.024203945823341393	False	False	True	2	3	97285007-97285303;97285007-97291540	
AC159540.1	AC159540.1:t:97291540-97291878	t|1e1.1o1|1e2.1o1|1e3.1o1	0.011139968;0.8727075;0.11397281	0.0054254481509335975;0.02909302293656288;0.02677758623369612	False	False	True	3	4	97284785-97291540;97285007-97291540;97285523-97291540	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.91462326;0.0853768	0.046923570843936016;0.04692272011289094	False	False	True	2	3	47067118-47083720;47067118-47079512	
MICU2	MICU2:s:21502926-21503097	s|1e1.1o1|1e2.1o1	0.98888886;0.011111111	0.01303474999408919;0.01303434858473153	False	False	True	2	3	21496160-21502926;21495318-21502926	
MICU2	MICU2:t:21495161-21495318	t|1e1.1o1|1e2.1o1	0.023809524;0.97619045	0.0314669961464933;0.031468465114963734	False	False	True	2	3	21495318-21502926;21495318-21496052	
ZNF337	ZNF337:t:25676185-25677037	t|1e1.1o1|1e2.1o1	0.15376171;0.84623826	0.07046178234517135;0.07046157249080992	False	False	True	2	3	25677037-25685996;25677037-25685567	
PCDH17	PCDH17:s:57666468-57666526	s|1e1.1o2|1e1.2o2	0.85660535;0.14339465	0.09405565628454145;0.09405575215436612	False	True	False	2	2	57666526-57666661;57666526-57666664	
NAA35	NAA35:t:85974967-85975033	t|1e1.1o1|1e2.1o1	0.818609;0.18139097	0.11659574936628016;0.1165958111590231	False	False	True	2	3	85962180-85974967;85966674-85974967	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.045454547;0.95454544	0.04786216262493168;0.047862254249646824	False	False	True	2	3	130632278-130635999;130634738-130635999	
BMS1P20	BMS1P20:s:22303943-22304114	s|1e1.1o2|1e1.2o2	0.34412956;0.65587044	0.09901801466057246;0.09901804934331822	False	True	False	2	2	22304114-22306790;22304114-22306833	
KHDRBS2	KHDRBS2:t:61894635-61894833	t|1e1.1o1|1e2.1o1	0.0142293675;0.98577064	0.008286865511842482;0.008285337581454909	False	False	True	2	3	61894833-61978066;61894833-61901244	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.9610324;0.03896761	0.02652987997854695;0.026529849433532187	False	False	True	2	3	74636498-74640307;74636498-74637494	
PPP2R5E	PPP2R5E:s:63382056-63382157	s|1e1.1o1|2e1.1o1	0.11707428;0.88292575	0.0643056107563671;0.06430541547418153	True	False	False	2	2	63376108-63382071;63376108-63382056	
NRXN3	NRXN3:t:78957242-78957361	t|1e1.1o1|1e2.1o1	0.057377048;0.94262296	0.03696172031054995;0.03696175593811338	False	False	True	2	3	78803823-78957242;78810344-78957242	
RASA2	RASA2:s:141573944-141574067	s|1e1.1o1|1e2.1o1	0.4875;0.5125	0.1572796835834221;0.15727973623402902	False	False	True	2	3	141574067-141577000;141574067-141580368	
DDHD2	DDHD2:s:38260040-38260147	s|1e1.1o3|1e1.2o3|1e1.3o3	0.12345678;0.70770204;0.17813051	0.09259482112472119;0.13312075168785464;0.12450663747202939	False	True	False	3	2	38260147-38260564;38260147-38260600;38260147-38261538	
KHDRBS2	KHDRBS2:s:61732682-61732764	s|1e1.1o1|1e2.1o1	0.9070374;0.092962615	0.03393353552082897;0.03393293840975824	False	False	True	2	3	61697253-61732682;61681060-61732682	
ANKS1A	ANKS1A:s:34970010-34970166	s|1e1.1o1|1e2.1o1	0.26316112;0.7368388	0.056815142979112276;0.056815113386277996	False	False	True	2	3	34970166-34972581;34970166-34981690	
NAF1	NAF1:s:163137199-163137250	s|1e1.1o1|1e2.1o1	0.85516286;0.14483714	0.07925482180246265;0.07925490438375486	False	False	True	2	3	163133256-163137199;163129348-163137199	
FAM92A1	FAM92A1:s:93701224-93701458	s|1e1.1o1|1e2.1o1	0.15191053;0.84808946	0.0836172908876342;0.08361714469521435	False	False	True	2	3	93701458-93702520;93701458-93703620	
ANKS1A	ANKS1A:s:34981690-34981986	s|1e1.1o1|1e2.1o1	0.18292125;0.8170787	0.05949313990329805;0.05949305353948955	False	False	True	2	3	34981986-34982752;34981986-34983113	
NAF1	NAF1:t:163128669-163129348	t|1e1.1o1|1e2.1o1	0.050254505;0.94974554	0.03040359348943321;0.030403523155941973	False	False	True	2	3	163129348-163137199;163129348-163133154	
KIAA0319L	KIAA0319L:s:35554350-35554519	s|1e1.1o1|1e2.1o1	0.3567708;0.6432291	0.13058014476505134;0.1305802052593128	False	False	True	2	3	35507135-35554350;35479212-35554350	
TCP1	TCP1:s:159787743-159787871	s|1e1.1o1|1e2.1o1	0.808658;0.191342	0.09303831273904872;0.09303850756723715	False	False	True	2	3	159785997-159787743;159784067-159787743	
KIAA0319L	KIAA0319L:s:35506612-35507135	s|1e1.1o1|1e2.1o1	0.9304372;0.069562845	0.035909190301354116;0.03590879232404996	False	False	True	2	3	35479212-35506612;35474906-35506612	
MFSD6	MFSD6:s:190497439-190497719	s|1e1.1o1|1e2.1o1	0.93119746;0.06880252	0.05090299266358223;0.05090281558143348	False	False	True	2	3	190497719-190499832;190497719-190500015	
KHDRBS2	KHDRBS2:t:61697195-61697253	t|1e1.1o1|1e2.1o1	0.9861107;0.013889317	0.01049588585530984;0.010491445488153919	False	False	True	2	3	61697253-61732682;61697253-61707330	
NRXN3	NRXN3:t:79467221-79467402	t|1e1.1o1|1e2.1o1	0.85566235;0.14433761	0.06616890943465256;0.06616904825632988	False	False	True	2	3	78988141-79467221;79280538-79467221	
RASA2	RASA2:t:141580368-141580451	t|1e1.1o1|1e2.1o1	0.6767677;0.32323232	0.14422593207684792;0.1442259570356775	False	False	True	2	3	141574067-141580368;141577106-141580368	
USP16	USP16:s:29036271-29036374	s|1e1.1o2|1e1.2o2	0.6265036;0.37349635	0.07328268793649004;0.07328264939734948	False	True	False	2	2	29036374-29037276;29036374-29037279	
ANKS1A	ANKS1A:t:34981690-34981986	t|1e1.1o1|1e2.1o1	0.66661745;0.33338255	0.050850155898201674;0.050850084808577264	False	False	True	2	3	34970166-34981690;34972643-34981690	
RASA2	RASA2:s:141586025-141586229	s|1e1.1o1|2e1.1o1	0.80941176;0.19058824	0.08231111871000289;0.0823112708453484	True	False	False	2	2	141586098-141586646;141586229-141586646	
USP4	USP4:t:49277144-49278451	t|1e1.1o1|1e2.1o1	0.1712963;0.8287037	0.06824121939773194;0.06824096122354542	False	False	True	2	3	49278451-49280744;49278451-49278814	
PRRC2B	PRRC2B:s:131459164-131459356	s|1e1.1o2|1e1.2o2	0.84260666;0.15739329	0.06806670527790017;0.06806670446616367	False	True	False	2	2	131459356-131464763;131459356-131464766	
ZC3H8	ZC3H8:t:112250191-112250272	t|1e1.1o1|1e2.1o1	0.7497835;0.25021645	0.10832447511640646;0.10832433209918937	False	False	True	2	3	112250272-112254908;112250272-112253970	
PRRC2B	PRRC2B:s:131481726-131481808	s|1e1.1o2|1e1.2o2	0.54289216;0.45710784	0.1040255327047208;0.10402556722247197	False	True	False	2	2	131481808-131482371;131481808-131482374	
ZC3H8	ZC3H8:s:112230703-112230950	s|1e1.1o1|2e1.1o1	0.10714286;0.89285713	0.09650241557537731;0.0965023324977454	True	False	False	2	2	112216468-112230903;112216468-112230703	
ANKS1A	ANKS1A:t:34983113-34983214	t|1e1.1o1|1e2.1o1	0.9208592;0.07914079	0.045892751831067766;0.045892291143511274	False	False	True	2	3	34981986-34983113;34982827-34983113	
PTK2B	PTK2B:s:27433435-27433552	s|1e1.1o1|2e1.1o1	0.06735932;0.9326407	0.036487823896595176;0.03648794408224664	True	False	False	2	2	27433513-27434093;27433552-27434093	
RASA2	RASA2:s:141586646-141586755	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	0.2579065;0.32169914;0.12323383;0.29930735	0.06747810893808188;0.0719014565615062;0.04923763970975949;0.07284371601454963	True	False	True	4	3	141586752-141590130;141586752-141607678;141586755-141590130;141586755-141607678	
CAMTA2	CAMTA2:s:4982757-4982892	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o2|1e2.2o2	0.054960653;0.06138716;0.657387;0.17202729;0.045106217	0.03907504158046976;0.03607424790239851;0.07339413752812322;0.06212735009728573;0.03548957698046293	False	True	True	5	3	4982227-4982757;4982175-4982757;4982160-4982757;4981831-4982757;4981742-4982757	
PIGT	PIGT:s:45416067-45416343	s|1e1.1o1|1e2.1o1	0.9814815;0.018518519	0.025036352606077065;0.02503309553780566	False	False	True	2	3	45416343-45416517;45416343-45418852	
FAM92A1	FAM92A1:t:93703620-93703688	t|1e1.1o1|1e2.1o1	0.60859954;0.39140052	0.0909475635370005;0.09094749167706372	False	False	True	2	3	93701458-93703620;93702543-93703620	
PIGT	PIGT:t:45418852-45418979	t|1e1.1o1|1e2.1o1	0.027046785;0.9729532	0.03799420063619314;0.03799404116157523	False	False	True	2	3	45416343-45418852;45416694-45418852	
KHDRBS2	KHDRBS2:s:61679960-61681060	s|1e1.1o1|2e1.1o1	0.0490491;0.95095086	0.018810849760059648;0.018809700392626735	True	False	False	2	2	61678947-61681009;61678947-61680887	
NRXN3	NRXN3:s:79663778-79663949	s|1e1.1o1|1e2.1o1	0.69427246;0.30572754	0.098615376837179;0.09861534566253337	False	False	True	2	3	79663949-79692173;79663949-79697630	
CAMTA2	CAMTA2:s:4982089-4982227	s|1e1.1o2|1e2.1o1	0.97684395;0.02315609	0.016762146209735918;0.016758391131477295	False	False	True	2	3	4981831-4982089;4981359-4982089	
