Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
EAF1	EAF1:s:15429913-15430007	s|1e1.1o1|1e2.1o1	0.7344322;0.26556778	0.12421461940242962;0.12421459823632439	False	False	True	2	3	15430007-15432087;15430007-15434348	
ASNSD1	ASNSD1:s:189663901-189663954	s|1e1.1o2|1e1.2o2	0.9346591;0.06534091	0.06937218209984765;0.06937180511367798	False	True	False	2	2	189663954-189665376;189663954-189665422	
RYR2	RYR2:s:237680456-237680577	s|1e1.1o1|1e2.1o1	0.80501354;0.19498646	0.04235600538525545;0.04235618713494639	False	False	True	2	3	237680577-237687455;237680577-237698965	
RYR2	RYR2:t:237698965-237699025	t|1e1.1o1|1e2.1o1|1e3.1o1	0.031144783;0.16987446;0.7959057	0.019730698547019518;0.03774092579479374;0.03930293183758181	False	False	True	3	4	237674846-237698965;237680577-237698965;237687504-237698965	
PTPN4	PTPN4:s:119920069-119920241	s|1e1.1o1|1e2.1o1	0.52852213;0.47147787	0.04907685849985615;0.04907684780237896	False	False	True	2	3	119920241-119926598;119920241-119932424	
AC019118.2	AC019118.2:s:2948270-2948373	s|1e1.1o1|1e2.1o1	0.6952381;0.30476192	0.13978056814103243;0.13978059999963097	False	False	True	2	3	2942711-2948270;2897304-2948270	
METTL9	METTL9:s:21624931-21625115	s|1e1.1o2|1e1.2o2	0.9237616;0.076238394	0.07696348776068174;0.07696314212807233	False	True	False	2	2	21625115-21655227;21625115-21655230	
SOGA3	SOGA3:s:127446408-127447740	s|1e1.1o1|2e1.1o1	0.10516548;0.8948345	0.0533060639142077;0.05330636307551969	True	False	False	2	2	127444282-127446872;127444282-127446408	
DDX5	DDX5:s:64501057-64502069	s|1e1.1o2|1e1.2o2	0.104166664;0.8958333	0.0880680263851625;0.08806791604497483	False	True	False	2	2	64500882-64502010;64500773-64502010	
MIR4500HG	MIR4500HG:s:87670836-87670963	s|1e1.1o1|1e2.1o1	0.9818122;0.018187832	0.039700425427011105;0.03970076936643177	False	False	True	2	3	87615755-87670836;87511470-87670836	
ACAP2	ACAP2:t:195392090-195392147	t|1e1.1o1|1e2.1o1	0.70196027;0.29803973	0.07048597003042151;0.0704861356841212	False	False	True	2	3	195392147-195442795;195392147-195410707	
TCP1	TCP1:s:159787743-159787871	s|1e1.1o1|1e2.1o1	0.84907407;0.15092593	0.0686013478519375;0.0686012042429141	False	False	True	2	3	159785997-159787743;159784067-159787743	
RNF130	RNF130:s:179966286-179967010	s|1e1.1o1|1e2.1o1	0.9705882;0.029411765	0.04487214863613812;0.04487152101415096	False	False	True	2	3	179963564-179966806;179955669-179966806	
CRCP	CRCP:s:66127704-66127740	s|1e1.1o1|1e2.1o1	0.27003205;0.72996795	0.12420671957441161;0.12420668879317673	False	False	True	2	3	66127740-66130127;66127740-66130744	
CRCP	CRCP:t:66130744-66130842	t|1e1.1o1|1e2.1o1	0.7;0.3	0.12068842639823454;0.12068836999656818	False	False	True	2	3	66127740-66130744;66130248-66130744	
BMP2K	BMP2K:s:78878734-78879440	s|1e1.1o1|1e2.1o1	0.035714287;0.96428573	0.053924534474843716;0.05392502508514922	False	False	True	2	3	78878891-78887174;78878891-78910610	
LINC00265	LINC00265:t:39767404-39767670	t|1e1.1o1|1e2.1o1	0.34615386;0.65384614	0.19082683963915925;0.19082681741228774	False	False	True	2	3	39734044-39767404;39763671-39767404	
BMP2K	BMP2K:t:78910610-78916365	t|1e1.1o1|1e2.1o1	0.72788465;0.2721154	0.1317890045120251;0.13178903999801378	False	False	True	2	3	78878891-78910610;78887284-78910610	
LINC00265	LINC00265:s:39782735-39782799	s|1e1.1o1|1e2.1o1	0.32212645;0.67787355	0.1107987170319141;0.11079873159423465	False	False	True	2	3	39782799-39788482;39782799-39789354	
TCP1	TCP1:t:159783941-159784067	t|1e1.1o1|1e2.1o1	0.059162363;0.9408376	0.029471950943362295;0.029471251702402897	False	False	True	2	3	159784067-159787743;159784067-159784666	
PTPN4	PTPN4:t:119920069-119920241	t|1e1.1o1|1e2.1o1	0.9026601;0.09733993	0.036107945605339704;0.03610860440223059	False	False	True	2	3	119915242-119920069;119916690-119920069	
ST7	ST7:t:117099762-117099844	t|1e1.1o1|1e2.1o1	0.14391448;0.85608554	0.11214972283576151;0.11214990047254741	False	False	True	2	3	116953691-117099762;117020629-117099762	
ACAP2	ACAP2:s:195326885-195326959	s|1e1.1o1|1e2.1o1	0.75;0.25	0.13893435744816762;0.13893433772581418	False	False	True	2	3	195325455-195326885;195320813-195326885	
SHPRH	SHPRH:s:145933050-145933205	s|1e1.1o1|2e1.1o1	0.83798075;0.16201922	0.06893150215094906;0.06893129471522409	True	False	False	2	2	145927277-145933057;145927277-145933050	
MICU2	MICU2:t:21514353-21514418	t|1e1.1o1|1e2.1o1	0.34361112;0.6563889	0.1244811092216075;0.12448100426234925	False	False	True	2	3	21514418-21521245;21514418-21515534	
LINC00265	LINC00265:t:39789354-39789544	t|1e1.1o1|1e2.1o1	0.6102431;0.38975695	0.11326815745368156;0.1132681261942846	False	False	True	2	3	39782799-39789354;39788604-39789354	
RYR2	RYR2:s:237760955-237761028	s|1e1.1o1|1e2.1o1	0.04708615;0.9529139	0.03543665792383161;0.0354359159737317	False	False	True	2	3	237761028-237769587;237761028-237770807	
PTPN4	PTPN4:t:119932424-119932549	t|1e1.1o1|1e2.1o1	0.4113055;0.5886946	0.047219828221740465;0.047219777730075504	False	False	True	2	3	119920241-119932424;119926666-119932424	
SHANK1	SHANK1:s:50687582-50687662	s|1e1.1o1|1e2.1o1	0.23727351;0.7627265	0.07492498758994856;0.07492481509236931	False	False	True	2	3	50687040-50687582;50686812-50687582	
ADAR	ADAR:s:154601041-154602248	s|1e1.1o1|2e1.1o1	0.036545254;0.9634547	0.02127463218932743;0.021272905506630604	True	False	False	2	2	154598585-154601231;154598585-154601041	
AP1G1	AP1G1:t:71789279-71789482	t|1e1.1o1|1e2.1o1	0.42403847;0.57596153	0.16786629465966107;0.16786630401315233	False	False	True	2	3	71789482-71808763;71789482-71807801	
ADAR	ADAR:s:154590184-154590409	s|1e1.1o1|2e1.1o1	0.020833334;0.9791667	0.02696076111790723;0.02696185674158011	True	False	False	2	2	154589928-154590262;154589928-154590184	
SHANK1	SHANK1:t:50686744-50686812	t|1e1.1o1|1e2.1o1	0.76787996;0.23212005	0.07439939862230042;0.0743994985619266	False	False	True	2	3	50686812-50687582;50686812-50687017	
ST7	ST7:s:117131885-117131960	s|1e1.1o1|1e2.1o1	0.7163743;0.28362572	0.16487675112887937;0.16487677213743734	False	False	True	2	3	117131960-117134124;117131960-117136081	
ACAP2	ACAP2:t:195320701-195320813	t|1e1.1o1|1e2.1o1	0.28125;0.71875	0.13325241786360825;0.13325239620255408	False	False	True	2	3	195320813-195326885;195320813-195325444	
FHOD3	FHOD3:s:36625511-36625749	s|1e1.1o1|1e2.1o1	0.69454885;0.30545112	0.14834189616874752;0.14834190005898878	False	False	True	2	3	36625749-36658075;36625749-36681436	
RYR2	RYR2:t:237770807-237770887	t|1e1.1o1|1e2.1o1	0.9539394;0.046060607	0.03311907058874655;0.03311919543129821	False	False	True	2	3	237761028-237770807;237769619-237770807	
RYR2	RYR2:s:237783675-237784972	s|1e1.1o2|1e1.2o2	0.98587096;0.014129042	0.00934703699552151;0.009344925627821254	False	True	False	2	2	237784972-237785969;237784972-237785975	
UBTF	UBTF:s:44212819-44212939	s|1e1.1o1|1e2.1o1	0.9;0.1	0.10009133730394487;0.10009139499340595	False	False	True	2	3	44212454-44212819;44212006-44212819	
ST7	ST7:t:117136081-117136235	t|1e1.1o1|1e2.1o1	0.21514423;0.7848558	0.12774795211628628;0.1277479555271227	False	False	True	2	3	117131960-117136081;117134192-117136081	
MICU2	MICU2:s:21502926-21503097	s|1e1.1o1|1e2.1o1	0.61171097;0.38828903	0.09643071847638875;0.09643057981838304	False	False	True	2	3	21496160-21502926;21495318-21502926	
BMS1P20	BMS1P20:s:22303943-22304114	s|1e1.1o2|1e1.2o2	0.43541667;0.5645833	0.1534674558837897;0.1534674841871869	False	True	False	2	2	22304114-22306790;22304114-22306833	
METAP2	METAP2:s:95474046-95474330	s|1e1.1o2|1e1.2o2	0.89512193;0.10487805	0.06654733042443887;0.06654732676009623	False	True	False	2	2	95474330-95476071;95474330-95476074	
NRXN3	NRXN3:s:78297831-78297860	s|1e1.1o1|1e2.1o1	0.46302179;0.53697824	0.12050997520804962;0.12050995432740295	False	False	True	2	3	78297860-78300680;78297860-78645120	
NRXN3	NRXN3:t:78645120-78645421	t|1e1.1o1|1e2.1o1|1e3.1o1	0.5351852;0.42066085;0.043055557	0.11438161793556377;0.10779496889337133;0.04552985374501302	False	False	True	3	4	78297860-78645120;78300691-78645120;78403878-78645120	
LGALS8	LGALS8:s:236542761-236542787	s|1e1.1o1|1e2.1o1	0.06125;0.93875	0.06147209337782732;0.061472078004731874	False	False	True	2	3	236542787-236542915;236542787-236543560	
SPIN3	SPIN3:s:56995216-56995612	s|1e1.1o1|2e1.1o1|3e1.1o1	0.09527777;0.33047384;0.54435104	0.08337280522080612;0.14250402035991402;0.15666334631526338	True	False	False	3	2	56994949-56995281;56994949-56995242;56994949-56995216	
PPP2R5E	PPP2R5E:s:63382056-63382157	s|1e1.1o1|2e1.1o1	0.06521739;0.9347826	0.062479292847352604;0.06247875721045599	True	False	False	2	2	63376108-63382071;63376108-63382056	
DPYSL2	DPYSL2:t:26581969-26582057	t|1e1.1o1|1e2.1o1	0.020833334;0.9791667	0.02755229836891878;0.027552544678809916	False	False	True	2	3	26514679-26581969;26578293-26581969	
TJAP1	TJAP1:s:43502283-43502349	s|1e1.1o1|1e2.1o1	0.87171054;0.12828948	0.10968949610300593;0.10968952471064654	False	False	True	2	3	43502349-43502588;43502349-43503401	
FUBP3	FUBP3:s:130632202-130632278	s|1e1.1o1|1e2.1o1	0.5277569;0.47224307	0.10581517467149489;0.10581513043319773	False	False	True	2	3	130632278-130634667;130632278-130635999	
PPFIA1	PPFIA1:s:70331960-70332094	s|1e1.1o1|1e2.1o1	0.84757113;0.15242887	0.05036674903755239;0.050366659763523766	False	False	True	2	3	70332094-70333022;70332094-70333470	
MICU2	MICU2:t:21495161-21495318	t|1e1.1o1|1e2.1o1	0.7366947;0.26330534	0.1282293593596501;0.12822933241470244	False	False	True	2	3	21495318-21502926;21495318-21496052	
PCDH17	PCDH17:s:57666468-57666526	s|1e1.1o2|1e1.2o2	0.8400974;0.1599026	0.09654920555625508;0.09654928588061551	False	True	False	2	2	57666526-57666661;57666526-57666664	
UVRAG	UVRAG:t:75983387-75983513	t|1e1.1o1|1e2.1o1	0.9298651;0.070134826	0.03990093931238542;0.03990112762724439	False	False	True	2	3	75961549-75983387;75980038-75983387	
DDX3Y	DDX3Y:t:12907537-12907594	t|1e1.1o1|1e2.1o1	0.98888886;0.011111111	0.013456353964305558;0.013454878474746685	False	False	True	2	3	12904981-12907537;12905815-12907537	
NRXN3	NRXN3:t:78651165-78651326	t|1e1.1o1|1e2.1o1	0.9599359;0.040064104	0.05794781070293306;0.05794852380423069	False	False	True	2	3	78645421-78651165;78649291-78651165	
DDX3Y	DDX3Y:s:12916517-12916634	s|1e1.1o2|1e1.2o2	0.937827;0.062172987	0.03382878108025569;0.033828864596120854	False	True	False	2	2	12916634-12916907;12916634-12916976	
LGALS8	LGALS8:t:236543560-236543648	t|1e1.1o1|1e2.1o1	0.9291444;0.07085562	0.069975155110722;0.0699752258202059	False	False	True	2	3	236542787-236543560;236543040-236543560	
ANKS1A	ANKS1A:s:34970010-34970166	s|1e1.1o1|1e2.1o1	0.4781794;0.5218206	0.08135224435989714;0.08135232988168682	False	False	True	2	3	34970166-34972581;34970166-34981690	
AC159540.1	AC159540.1:s:97284690-97284785	s|1e1.1o1|1e2.1o1	0.916314;0.083686024	0.023521116230505193;0.023520793656345886	False	False	True	2	3	97284785-97284878;97284785-97291540	
AC159540.1	AC159540.1:t:97284690-97284785	t|1e1.1o1|i	0.010102041;0.98989797	0.008489840505807948;0.008484248932580575	False	False	False	1	2	97282084-97284690;97284174-97284689	97284174-97284689
MFSD6	MFSD6:t:190435977-190437561	t|1e1.1o1|1e2.1o1	0.033333335;0.96666664	0.047135719611980466;0.047135784614671425	False	False	True	2	3	190408503-190435977;190415413-190435977	
AC159540.1	AC159540.1:s:97284878-97285007	s|1e1.1o1|1e2.1o1	0.15291113;0.8470889	0.029108774151866888;0.029109023041010863	False	False	True	2	3	97285007-97285303;97285007-97291540	
MFSD6	MFSD6:s:190497439-190497719	s|1e1.1o1|1e2.1o1	0.82894737;0.17105263	0.09414823062083673;0.09414825490289803	False	False	True	2	3	190497719-190499832;190497719-190500015	
AC159540.1	AC159540.1:t:97291540-97291878	t|1e1.1o1|1e2.1o1|1e3.1o1	0.05723327;0.82519007;0.11578432	0.017141162280207217;0.027564719255848958;0.023870501789142764	False	False	True	3	4	97284785-97291540;97285007-97291540;97285523-97291540	
PHYHIP	PHYHIP:s:22231796-22232338	s|1e1.1o1|1e2.1o1	0.037087914;0.9629121	0.05667642853142464;0.05667596873375236	False	False	True	2	3	22228909-22231796;22228386-22231796	
PHYHIP	PHYHIP:t:22228193-22228386	t|1e1.1o1|1e2.1o1	0.92083335;0.079166666	0.08237356099051259;0.08237358256943568	False	False	True	2	3	22228386-22231796;22228386-22228788	
NAA35	NAA35:t:85942155-85942283	t|1e1.1o1|1e2.1o1	0.30050504;0.69949496	0.14571501090721292;0.14571500604718163	False	False	True	2	3	85941273-85942155;85941874-85942155	
TRIP11	TRIP11:s:92039547-92040140	s|1e1.1o2|1e1.2o2	0.83455336;0.16544665	0.06260799233624381;0.0626083033332323	False	True	False	2	2	92033253-92039547;92033250-92039547	
NAA35	NAA35:t:85974967-85975033	t|1e1.1o1|1e2.1o1	0.95773804;0.042261906	0.048873212108813485;0.048873273198331756	False	False	True	2	3	85962180-85974967;85966674-85974967	
UBA6	UBA6:s:67644698-67644778	s|1e1.1o1|1e2.1o1	0.78990114;0.21009886	0.08066468473235187;0.08066491799648365	False	False	True	2	3	67641228-67644698;67639124-67644698	
PHF14	PHF14:s:10974835-10974945	s|1e1.1o1|1e2.1o1	0.98226595;0.017734066	0.01318397961212079;0.013187409846639884	False	False	True	2	3	10974945-10982372;10974945-10990703	
RASA2	RASA2:t:141580368-141580451	t|1e1.1o1|1e2.1o1	0.4194847;0.58051527	0.15781886485456426;0.15781887628020394	False	False	True	2	3	141574067-141580368;141577106-141580368	
FAM92A1	FAM92A1:s:93701224-93701458	s|1e1.1o1|1e2.1o1	0.5;0.5	0.16951228766764956;0.1695122843061266	False	False	True	2	3	93701458-93702520;93701458-93703620	
PPFIA1	PPFIA1:t:70333470-70333553	t|1e1.1o1|1e2.1o1	0.2014558;0.79854417	0.06417545640970836;0.06417566330924525	False	False	True	2	3	70332094-70333470;70333096-70333470	
NRXN3	NRXN3:s:78803620-78803823	s|1e1.1o1|1e2.1o1	0.75753665;0.2424634	0.10179767496881632;0.10179747951426169	False	False	True	2	3	78803823-78810318;78803823-78957242	
UVRAG	UVRAG:t:76016815-76016980	t|1e1.1o1|1e2.1o1	0.8725;0.1275	0.0748092058364786;0.0748093365840431	False	False	True	2	3	76008867-76016815;76013102-76016815	
TRIP11	TRIP11:s:92014215-92014577	s|1e1.1o1|1e2.1o1	0.6263298;0.37367022	0.09702907710308005;0.09702905343583063	False	False	True	2	3	92011795-92014215;92007852-92014215	
USP16	USP16:s:29036271-29036374	s|1e1.1o2|1e1.2o2	0.43974358;0.5602564	0.09200117077658387;0.09200108171252294	False	True	False	2	2	29036374-29037276;29036374-29037279	
FUBP3	FUBP3:t:130635999-130636126	t|1e1.1o1|1e2.1o1	0.30437082;0.6956291	0.07956082026448191;0.07956091294326192	False	False	True	2	3	130632278-130635999;130634738-130635999	
FHOD3	FHOD3:t:36658075-36658188	t|1e1.1o1|1e2.1o1|1e3.1o1	0.845811;0.023809524;0.13344225	0.1323064018781886;0.04147299703012735;0.12746105925029821	False	False	True	3	4	36625749-36658075;36652929-36658075;36653416-36658075	
ENC1	ENC1:s:74640307-74641424	s|1e1.1o1|1e2.1o1	0.020833334;0.9791667	0.02765291977210505;0.027653012678757936	False	False	True	2	3	74637618-74640307;74636498-74640307	
NRXN3	NRXN3:t:78957242-78957361	t|1e1.1o1|1e2.1o1	0.18373746;0.81626254	0.0903969208537085;0.090396877326385	False	False	True	2	3	78803823-78957242;78810344-78957242	
UBA6	UBA6:t:67638943-67639124	t|1e1.1o1|1e2.1o1	0.23377818;0.76622176	0.07663011534332953;0.07663017955635343	False	False	True	2	3	67639124-67644698;67639124-67641151	
TRIP11	TRIP11:s:92011755-92011795	s|1e1.1o1|1e2.1o1	0.82466215;0.17533784	0.09522546748318507;0.09522544663354948	False	False	True	2	3	92011072-92011755;92007852-92011755	
DDHD2	DDHD2:t:38247713-38247835	t|1e1.1o1|1e2.1o1	0.2027027;0.7972973	0.10774329063689922;0.10774339311234778	False	False	True	2	3	38245950-38247713;38246300-38247713	
TRIP11	TRIP11:t:92007640-92007852	t|1e1.1o1|1e2.1o1|1e3.1o1	0.46565658;0.12721756;0.379577	0.11770130193886108;0.06832278630473017;0.10469004419061378	False	False	True	3	4	92007852-92014215;92007852-92011755;92007852-92010986	
FAM92A1	FAM92A1:t:93703620-93703688	t|1e1.1o1|1e2.1o1	0.22722568;0.77277434	0.09482484782466764;0.09482488464268474	False	False	True	2	3	93701458-93703620;93702543-93703620	
KHDRBS2	KHDRBS2:s:62177185-62177312	s|1e1.1o1|1e2.1o1	0.04604526;0.9539547	0.030523248488891826;0.03052319583070356	False	False	True	2	3	62152312-62177185;62047994-62177185	
FAM92A1	FAM92A1:s:93709771-93709875	s|1e1.1o1|1e2.1o1	0.9454824;0.054517664	0.04279342925338839;0.042794200119228736	False	False	True	2	3	93709875-93718675;93709875-93726394	
MFSD6	MFSD6:t:190500015-190502315	t|1e1.1o1|1e2.1o1	0.15476191;0.8452381	0.07695602113289626;0.07695604510377387	False	False	True	2	3	190497719-190500015;190499856-190500015	
NRXN3	NRXN3:t:79467221-79467402	t|1e1.1o1|1e2.1o1	0.9122537;0.08774631	0.06897863140253542;0.06897876639681023	False	False	True	2	3	78988141-79467221;79280538-79467221	
ANKS1A	ANKS1A:s:34981690-34981986	s|1e1.1o1|1e2.1o1	0.23683019;0.7631698	0.051447984799601984;0.05144812312729433	False	False	True	2	3	34981986-34982752;34981986-34983113	
ZNF337	ZNF337:s:25685996-25686122	s|1e1.1o1|1e2.1o1	0.89767444;0.10232558	0.062480882241657903;0.062481163460571386	False	False	True	2	3	25685662-25685996;25677037-25685996	
KHDRBS2	KHDRBS2:s:61978066-61978212	s|1e1.1o1|1e2.1o1	0.97796977;0.022030279	0.018009557485415904;0.018010127862760066	False	False	True	2	3	61901371-61978066;61894833-61978066	
NAF1	NAF1:s:163137199-163137250	s|1e1.1o1|1e2.1o1	0.9622879;0.03771213	0.03849369946444444;0.03849375772912143	False	False	True	2	3	163133256-163137199;163129348-163137199	
FAM92A1	FAM92A1:s:93718675-93718788	s|1e1.1o1|1e2.1o1	0.021610696;0.9783893	0.023599518255279464;0.023599576616992645	False	False	True	2	3	93718788-93724510;93718788-93726394	
PHF14	PHF14:t:10990703-10990847	t|1e1.1o1|1e2.1o1	0.19669119;0.80330884	0.14237576992172324;0.142375801632348	False	False	True	2	3	10974945-10990703;10983159-10990703	
NRXN3	NRXN3:s:79663778-79663949	s|1e1.1o1|1e2.1o1	0.45974237;0.54025763	0.13571865856859802;0.13571867558650236	False	False	True	2	3	79663949-79692173;79663949-79697630	
PHF14	PHF14:s:11061791-11061851	s|1e1.1o1|2e1.1o1	0.94632995;0.05367003	0.03256274030355905;0.032562534596248936	True	False	False	2	2	11061841-11061964;11061851-11061964	
NRXN3	NRXN3:t:79697630-79697937	t|1e1.1o1|1e2.1o1	0.40033084;0.59966916	0.10389161784043326;0.10389167636988757	False	False	True	2	3	79663949-79697630;79692262-79697630	
PHF14	PHF14:s:11061964-11062085	s|1e1.1o1|1e2.1o1|1e3.1o1	0.007092199;0.5826933;0.41065028	0.010173815143045002;0.09865208554322888;0.0985144051953773	False	False	True	3	4	11062085-11062671;11062085-11102486;11062085-11111350	
KHDRBS2	KHDRBS2:t:61894635-61894833	t|1e1.1o1|1e2.1o1	0.016135078;0.9838649	0.011240877035802187;0.011240391314738555	False	False	True	2	3	61894833-61978066;61894833-61901244	
SETD2	SETD2:s:47083720-47084382	s|1e1.1o1|1e2.1o1	0.31582633;0.6841737	0.08006231475060203;0.08006219684822648	False	False	True	2	3	47081083-47083720;47067118-47083720	
KHDRBS2	KHDRBS2:s:61732682-61732764	s|1e1.1o1|1e2.1o1	0.94559;0.05440999	0.024095070336420128;0.02409462929258674	False	False	True	2	3	61697253-61732682;61681060-61732682	
ANKS1A	ANKS1A:t:34981690-34981986	t|1e1.1o1|1e2.1o1	0.48357144;0.5164286	0.07544757094774057;0.07544752723401432	False	False	True	2	3	34970166-34981690;34972643-34981690	
ENC1	ENC1:t:74634684-74636498	t|1e1.1o1|1e2.1o1	0.9791667;0.020833334	0.027653012678757936;0.02765291977210505	False	False	True	2	3	74636498-74640307;74636498-74637494	
NRXN3	NRXN3:s:79805112-79805199	s|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|2e1.1o1	0.64272726;0.03935484;0.11034483;0.03810484;0.1752381	0.1166428668911401;0.04349224059955375;0.07553942202913601;0.04285369113654132;0.09932933795471059	True	True	True	5	3	79805190-79853539;79805190-79861039;79805190-79861342;79805190-79861663;79805199-79853539	
ZNF337	ZNF337:t:25676185-25677037	t|1e1.1o1|1e2.1o1	0.10465116;0.89534885	0.0660837813871847;0.06608334457825772	False	False	True	2	3	25677037-25685996;25677037-25685567	
PAK7	PAK7:s:9838762-9839039	s|1e1.1o1|1e2.1o1	0.11721612;0.8827839	0.1287948257666038;0.12879476401664225	False	False	True	2	3	9818785-9838762;9711435-9838762	
ANKS1A	ANKS1A:t:34983113-34983214	t|1e1.1o1|1e2.1o1	0.8160411;0.18395884	0.05026350235292313;0.0502632924148847	False	False	True	2	3	34981986-34983113;34982827-34983113	
ANKS1A	ANKS1A:s:35083417-35083503	s|1e1.1o2|1e1.2o2	0.010527482;0.9894725	0.012615093545418999;0.012617890630599786	False	True	False	2	2	35083503-35084118;35083503-35084121	
ARHGAP21	ARHGAP21:t:24721837-24722346	t|1e1.1o1|1e2.1o1	0.25;0.75	0.1447443668620087;0.14474439310094356	False	False	True	2	3	24722279-24723562;24722279-24722486	
FAM92A1	FAM92A1:t:93726394-93726513	t|1e1.1o1|1e2.1o1|1e3.1o1	0.044448473;0.9367063;0.018264841	0.03710127292072833;0.04678815896547578;0.0223780699630961	False	False	True	3	4	93709875-93726394;93718788-93726394;93724595-93726394	
NRXN3	NRXN3:t:79861039-79868290	t|1e1.1o2|1e2.1o1|2e1.1o2|3e1.1o2	0.041713014;0.7983631;0.10845384;0.03969254	0.049040408616825744;0.0979264172777925;0.08025098971433525;0.049527160533377065	False	True	True	4	3	79805190-79861039;79854217-79861039;79805190-79861342;79805190-79861663	
PAK7	PAK7:t:9711286-9711435	t|1e1.1o1|1e2.1o1	0.7769886;0.22301137	0.1532616291112782;0.1532615550554891	False	False	True	2	3	9711435-9838762;9711435-9818680	
USP4	USP4:s:49280744-49280847	s|1e1.1o1|1e2.1o1	0.2605608;0.73943925	0.07310946066029328;0.07310920775145059	False	False	True	2	3	49278902-49280744;49278451-49280744	
FHOD3	FHOD3:t:36681436-36681570	t|1e1.1o1|1e2.1o1	0.3242647;0.6757353	0.14047931463226856;0.14047924213324464	False	False	True	2	3	36625749-36681436;36658188-36681436	
NAF1	NAF1:t:163128669-163129348	t|1e1.1o1|1e2.1o1	0.022393048;0.97760695	0.022429775506970933;0.022429283447561513	False	False	True	2	3	163129348-163137199;163129348-163133154	
PRRC2B	PRRC2B:s:131459164-131459356	s|1e1.1o2|1e1.2o2	0.8822788;0.11772117	0.07898650487227872;0.07898643417041772	False	True	False	2	2	131459356-131464763;131459356-131464766	
LTV1	LTV1:s:143857303-143857583	s|1e1.1o1|2e1.1o1	0.3956443;0.6043557	0.14612785336506254;0.14612781779569176	True	False	False	2	2	143857444-143857752;143857583-143857752	
SETD2	SETD2:t:47067070-47067118	t|1e1.1o1|1e2.1o1	0.89203066;0.10796936	0.06758769690236595;0.0675878700273202	False	False	True	2	3	47067118-47083720;47067118-47079512	
GPATCH2L	GPATCH2L:s:76176623-76176690	s|1e1.1o1|1e2.1o1	0.88132185;0.11867816	0.08263352082849353;0.08263362760367757	False	False	True	2	3	76176690-76177892;76176690-76177988	
PIKFYVE	PIKFYVE:s:208273584-208273733	s|1e1.1o2|1e1.2o2	0.6098806;0.39011937	0.09317112047848163;0.09317109853569291	False	True	False	2	2	208273733-208274018;208273733-208274021	
